KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,18D102222,18D102222,18C102992,17K100864,18C100625,18C100625,18C102992,18D101168,18D101168,18D101168,17K100864,18C102992,18C102992,18D102222,18D102222,18C102992,18D101236,18C102992,17K100864,18D103367,18D103367
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi g,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Wiper Position volt,Temp ¡C,Vertical Position m,Battery V,Cable Pwr V
8/14/18,17:40:00,0,FCR,2.08,8.42,37.7,0.835,16.85,5.6,36.8,116.8,116.8,9.44,1.182,0.02,36.9,0.14,0.2,24,1.18,26.192,0.835,5.8,0
8/14/18,17:50:00,0,FCR,1.94,7.84,37.6,0.836,17.11,5.68,36.8,117,117,9.47,1.183,0.02,36.9,0.07,0.12,24,1.18,26.097,0.835,5.79,0
8/14/18,18:00:00,0,FCR,2.47,9.98,37.6,0.835,17.02,5.65,36.8,116.7,116.7,9.45,1.183,0.02,36.9,0.18,0.23,24,1.18,26.107,0.835,5.8,0
8/14/18,18:10:00,0,FCR,2,8.08,37.7,0.833,17.09,5.68,36.8,116.5,116.5,9.43,1.18,0.02,36.9,0.17,0.23,24,1.18,26.124,0.833,5.79,0
8/14/18,18:20:00,0,FCR,2.33,9.43,37.6,0.836,17.18,5.71,36.8,117.1,117.1,9.49,1.184,0.02,36.9,0.11,0.16,24,1.179,26.056,0.836,5.79,0
8/14/18,18:30:00,0,FCR,2.08,8.4,37.6,0.84,17.21,5.72,36.8,116.5,116.5,9.45,1.189,0.02,36.9,0.16,0.21,24,1.179,26.026,0.839,5.8,0
8/14/18,18:40:00,0,FCR,2.05,8.3,37.5,0.842,17.28,5.74,36.8,116.2,116.2,9.43,1.192,0.02,36.9,0.1,0.15,24,1.179,25.97,0.842,5.79,0
8/14/18,18:50:00,0,FCR,2.43,9.81,37.5,0.846,17.32,5.75,36.8,115.7,115.7,9.39,1.199,0.02,36.9,0.08,0.13,24,1.179,25.967,0.846,5.8,0
8/14/18,19:00:00,0,FCR,2.29,9.26,37.5,0.85,17.25,5.73,36.8,115.4,115.4,9.37,1.204,0.02,36.8,0.12,0.17,24,1.179,25.972,0.85,5.79,0
8/14/18,19:10:00,0,FCR,2.75,11.11,37.5,0.852,17.26,5.73,36.7,115.2,115.2,9.36,1.207,0.02,36.8,0.16,0.21,24,1.179,25.946,0.852,5.79,0
8/14/18,19:20:00,0,FCR,2.25,9.1,37.5,0.853,17.22,5.72,36.8,115.4,115.4,9.37,1.208,0.02,36.8,0.07,0.12,24,1.178,25.946,0.853,5.8,0
8/14/18,19:30:00,0,FCR,2.68,10.83,37.5,0.854,17.27,5.74,36.8,114.4,114.4,9.29,1.21,0.02,36.8,0.15,0.2,24,1.178,25.985,0.854,5.79,0
8/14/18,19:40:00,0,FCR,2.67,10.77,37.6,0.855,17.3,5.75,36.8,114.6,114.6,9.3,1.21,0.02,36.9,0.15,0.2,24,1.178,26.003,0.854,5.8,0
8/14/18,19:50:00,0,FCR,3.42,13.77,37.6,0.854,17.32,5.75,36.8,115.9,115.9,9.4,1.21,0.02,36.9,0.11,0.16,24,1.178,26.032,0.854,5.79,0
8/14/18,20:00:00,0,FCR,3.04,12.28,37.6,0.853,17.24,5.73,36.8,115.2,115.2,9.34,1.208,0.02,36.9,0.27,0.32,24,1.178,26.035,0.853,5.79,0
8/14/18,20:10:00,0,FCR,2.78,11.23,37.7,0.853,17.22,5.72,36.8,115.6,115.6,9.37,1.208,0.02,36.9,0.2,0.25,24,1.178,26.032,0.853,5.8,0
8/14/18,20:20:00,0,FCR,2.68,10.81,37.5,0.853,17.24,5.73,36.8,115.4,115.4,9.37,1.208,0.02,36.9,0.17,0.23,24,1.178,25.983,0.853,5.79,0
8/14/18,20:30:00,0,FCR,3.15,12.69,37.6,0.853,17.25,5.73,36.8,115.2,115.2,9.34,1.208,0.02,36.9,0.19,0.25,24,1.178,26.01,0.853,5.8,0
8/14/18,20:40:00,0,FCR,2.35,9.52,37.6,0.853,17.19,5.71,36.8,115,115,9.32,1.207,0.02,36.9,0.2,0.25,24,1.178,26.047,0.853,5.79,0
8/14/18,20:50:00,0,FCR,2.68,10.82,37.6,0.853,17.19,5.71,36.8,116.6,116.6,9.45,1.207,0.02,36.9,0.15,0.2,24,1.178,26.069,0.852,5.79,0
8/14/18,21:00:00,0,FCR,2.25,9.08,37.6,0.852,17.08,5.68,36.8,116.1,116.1,9.4,1.207,0.02,36.9,0.19,0.25,24,1.178,26.103,0.852,5.8,0
8/14/18,21:10:00,0,FCR,2.55,10.28,37.8,0.853,17.03,5.66,36.8,116.3,116.3,9.39,1.208,0.02,36.9,0.21,0.27,24,1.178,26.268,0.853,5.79,0
8/14/18,21:20:00,0,FCR,2.27,9.19,38.5,0.857,15,4.98,36.9,113.5,113.5,9.03,1.213,0.02,37,0.15,0.2,24,1.178,27.034,0.857,5.79,0
8/14/18,21:30:00,0,FCR,2.37,9.57,38.4,0.859,15.14,5.03,36.9,113.2,113.2,9.02,1.216,0.02,37,0.13,0.18,24,1.178,27.012,0.859,5.79,0
8/14/18,21:40:00,0,FCR,2.39,9.67,38.3,0.864,15.02,4.99,36.8,112.3,112.3,8.96,1.223,0.02,37,0.12,0.17,24,1.178,26.945,0.864,5.79,0
8/14/18,21:50:00,0,FCR,2.39,9.66,38.4,0.866,15.02,4.99,36.8,112.7,112.7,8.98,1.226,0.02,37,0.13,0.18,24,1.178,26.968,0.866,5.8,0
8/14/18,22:00:00,0,FCR,2.4,9.7,38.3,0.869,15.04,5,36.8,111.8,111.8,8.93,1.231,0.02,37,0.09,0.15,24,1.178,26.902,0.869,5.79,0
8/14/18,22:10:00,0,FCR,2.23,9.04,38.3,0.873,15.07,5,36.9,111.3,111.3,8.9,1.236,0.02,37,0.12,0.17,24,1.178,26.847,0.873,5.79,0
8/14/18,22:20:00,0,FCR,2.2,8.88,38.2,0.875,15.17,5.04,36.8,112.1,112.1,8.97,1.238,0.02,37,0.12,0.18,24,1.178,26.797,0.874,5.78,0
8/14/18,22:30:00,0,FCR,2.3,9.29,38.2,0.877,15.12,5.02,36.8,111.4,111.4,8.92,1.242,0.02,37,0.13,0.19,24,1.178,26.744,0.877,5.79,0
8/14/18,22:40:00,0,FCR,2.38,9.62,38.2,0.879,14.92,4.96,36.8,111.3,111.3,8.91,1.245,0.02,37,0.14,0.2,24,1.178,26.758,0.879,5.8,0
8/14/18,22:50:00,0,FCR,2.25,9.08,38.2,0.878,14.95,4.96,36.8,111.4,111.4,8.92,1.244,0.02,36.9,0.17,0.22,24,1.178,26.724,0.878,5.79,0
8/14/18,23:00:00,0,FCR,2.38,9.6,38.1,0.881,15.16,5.03,36.8,111.6,111.6,8.95,1.248,0.02,36.9,0.2,0.26,24,1.178,26.662,0.881,5.79,0
8/14/18,23:10:00,0,FCR,2.3,9.31,38.1,0.884,15.16,5.03,36.8,111.5,111.5,8.94,1.251,0.02,36.9,0.07,0.13,24,1.178,26.656,0.883,5.79,0
8/14/18,23:20:00,0,FCR,2.21,8.94,38.1,0.885,14.97,4.97,36.8,110.3,110.3,8.85,1.254,0.02,36.9,0.14,0.19,24,1.178,26.654,0.885,5.79,0
8/14/18,23:30:00,0,FCR,2.04,8.27,38.1,0.887,15.04,5,36.8,110.2,110.2,8.84,1.256,0.02,36.9,0.16,0.21,24,1.178,26.627,0.887,5.8,0
8/14/18,23:40:00,0,FCR,2.36,9.53,38,0.889,15.23,5.06,36.8,110.8,110.8,8.9,1.258,0.02,36.9,0.18,0.24,24,1.178,26.554,0.888,5.79,0
8/14/18,23:50:00,0,FCR,2.43,9.82,38,0.891,15.1,5.01,36.8,110.1,110.1,8.85,1.261,0.02,36.9,0.16,0.21,24,1.178,26.518,0.891,5.79,0
8/15/18,00:00:00,0,FCR,2.26,9.15,37.9,0.894,15.24,5.06,36.8,110.1,110.1,8.86,1.266,0.02,36.9,0.13,0.18,24,1.178,26.466,0.894,5.79,0
8/15/18,00:10:00,0,FCR,2.29,9.24,37.9,0.895,15.17,5.04,36.8,109.7,109.7,8.83,1.267,0.02,36.9,0.14,0.2,24,1.178,26.442,0.895,5.79,0
8/15/18,00:20:00,0,FCR,2.41,9.73,37.9,0.896,15.15,5.03,36.8,109.7,109.7,8.83,1.269,0.02,36.9,0.13,0.19,24,1.178,26.413,0.896,5.79,0
8/15/18,00:30:00,0,FCR,2.41,9.73,37.9,0.898,15.2,5.05,36.8,109.4,109.4,8.82,1.271,0.02,36.9,0.1,0.16,24,1.178,26.379,0.897,5.78,0
8/15/18,00:40:00,0,FCR,2.41,9.76,37.8,0.9,15.26,5.07,36.8,109.5,109.5,8.83,1.274,0.02,36.9,0.19,0.24,24,1.178,26.33,0.9,5.79,0
8/15/18,00:50:00,0,FCR,2.44,9.87,37.8,0.9,15.43,5.12,36.8,109.2,109.2,8.81,1.275,0.02,36.9,0.15,0.2,24,1.178,26.303,0.9,5.78,0
8/15/18,01:00:00,0,FCR,2.31,9.34,37.7,0.901,15.49,5.14,36.8,109,109,8.8,1.275,0.02,36.9,0.11,0.16,24,1.178,26.255,0.901,5.79,0
8/15/18,01:10:00,0,FCR,2.3,9.28,37.7,0.9,15.38,5.11,36.8,108.8,108.8,8.79,1.275,0.02,36.9,0.14,0.2,24,1.178,26.225,0.9,5.79,0
8/15/18,01:20:00,0,FCR,2.32,9.4,37.7,0.902,15.49,5.14,36.8,108.4,108.4,8.76,1.278,0.02,36.9,0.12,0.17,24,1.178,26.201,0.902,5.78,0
8/15/18,01:30:00,0,FCR,2.29,9.28,37.7,0.902,15.53,5.16,36.8,108.3,108.3,8.76,1.278,0.02,36.9,0.15,0.21,24,1.178,26.165,0.902,5.79,0
8/15/18,01:40:00,0,FCR,2.39,9.65,37.6,0.903,15.56,5.17,36.8,108.3,108.3,8.76,1.278,0.02,36.9,0.18,0.23,24,1.178,26.132,0.903,5.78,0
8/15/18,01:50:00,0,FCR,2.4,9.7,37.6,0.904,15.59,5.18,36.8,108.2,108.2,8.77,1.28,0.02,36.8,0.14,0.19,24,1.178,26.101,0.903,5.79,0
8/15/18,02:00:00,0,FCR,2.3,9.31,37.6,0.905,15.54,5.16,36.8,107.8,107.8,8.73,1.282,0.02,36.9,0.21,0.26,24,1.178,26.086,0.905,5.79,0
8/15/18,02:10:00,0,FCR,2.28,9.21,37.6,0.906,15.78,5.24,36.8,108,108,8.76,1.283,0.02,36.8,0.11,0.16,24,1.178,26.029,0.906,5.78,0
8/15/18,02:20:00,0,FCR,2.46,9.94,37.6,0.907,15.65,5.2,36.8,107.6,107.6,8.72,1.284,0.02,36.8,0.14,0.19,24,1.178,26.048,0.907,5.79,0
8/15/18,02:30:00,0,FCR,2.13,8.62,37.6,0.909,15.61,5.18,36.8,107.4,107.4,8.71,1.287,0.02,36.9,0.16,0.21,24,1.178,26.038,0.909,5.78,0
8/15/18,02:40:00,0,FCR,2.33,9.4,37.5,0.909,15.9,5.28,36.8,107.6,107.6,8.73,1.287,0.02,36.8,0.11,0.16,24,1.178,25.974,0.908,5.78,0
8/15/18,02:50:00,0,FCR,2.76,11.13,37.5,0.908,15.8,5.25,36.8,107.4,107.4,8.72,1.286,0.02,36.8,0.12,0.17,24,1.178,25.944,0.908,5.79,0
8/15/18,03:00:00,0,FCR,2.2,8.91,37.5,0.907,15.76,5.24,36.8,106.4,106.4,8.64,1.285,0.02,36.8,0.09,0.14,24,1.178,25.953,0.907,5.78,0
8/15/18,03:10:00,0,FCR,2.12,8.57,37.5,0.907,15.7,5.21,36.8,106.8,106.8,8.67,1.285,0.02,36.8,0.12,0.17,24,1.178,25.932,0.907,5.79,0
8/15/18,03:20:00,0,FCR,2.3,9.3,37.5,0.909,15.76,5.23,36.8,106.7,106.7,8.67,1.287,0.02,36.8,0.11,0.16,24,1.178,25.906,0.908,5.78,0
8/15/18,03:30:00,0,FCR,2.34,9.48,37.4,0.909,15.82,5.25,36.8,106.6,106.6,8.67,1.287,0.02,36.8,0.14,0.19,24,1.178,25.87,0.909,5.79,0
8/15/18,03:40:00,0,FCR,2.3,9.31,37.4,0.909,15.93,5.29,36.7,106.4,106.4,8.66,1.287,0.02,36.8,0.14,0.19,24,1.178,25.847,0.909,5.79,0
8/15/18,03:50:00,0,FCR,1.9,7.7,37.4,0.91,15.93,5.29,36.7,106.5,106.5,8.66,1.289,0.02,36.8,0.12,0.18,24,1.178,25.831,0.91,5.78,0
8/15/18,04:00:00,0,FCR,2.47,9.97,37.4,0.911,15.88,5.27,36.8,106.3,106.3,8.66,1.29,0.02,36.8,0.19,0.24,24,1.178,25.805,0.911,5.79,0
8/15/18,04:10:00,0,FCR,2.22,8.99,37.4,0.913,15.94,5.29,36.7,106.2,106.2,8.65,1.293,0.02,36.8,0.13,0.18,24,1.178,25.78,0.913,5.78,0
8/15/18,04:20:00,0,FCR,2.1,8.49,37.3,0.914,15.96,5.3,36.8,105.9,105.9,8.63,1.295,0.02,36.8,0.16,0.21,24,1.178,25.759,0.914,5.78,0
8/15/18,04:30:00,0,FCR,2.26,9.12,37.3,0.915,16.04,5.33,36.7,105.4,105.4,8.59,1.296,0.02,36.8,0.11,0.16,24,1.178,25.732,0.915,5.79,0
8/15/18,04:40:00,0,FCR,2.35,9.5,37.3,0.916,16.05,5.33,36.7,105.9,105.9,8.63,1.297,0.02,36.8,0.16,0.21,24,1.178,25.717,0.915,5.78,0
8/15/18,04:50:00,0,FCR,2.79,11.26,37.3,0.917,16.09,5.35,36.7,105.5,105.5,8.61,1.299,0.02,36.8,0.17,0.22,24,1.178,25.69,0.917,5.79,0
8/15/18,05:00:00,0,FCR,2.36,9.56,37.3,0.918,16.13,5.36,36.7,105.4,105.4,8.6,1.3,0.02,36.8,0.19,0.24,24,1.178,25.672,0.918,5.78,0
8/15/18,05:10:00,0,FCR,2.42,9.76,37.2,0.919,16.08,5.34,36.7,105.2,105.2,8.59,1.301,0.02,36.8,0.18,0.23,24,1.178,25.635,0.919,5.78,0
8/15/18,05:20:00,0,FCR,2.32,9.39,37.2,0.919,16.06,5.33,36.7,105.2,105.2,8.59,1.301,0.02,36.8,0.12,0.17,24,1.178,25.622,0.919,5.78,0
8/15/18,05:30:00,0,FCR,2.32,9.37,37.2,0.92,16.11,5.35,36.7,105.2,105.2,8.6,1.303,0.02,36.8,0.16,0.21,24,1.178,25.602,0.92,5.78,0
8/15/18,05:40:00,0,FCR,2.19,8.86,37.2,0.921,16.09,5.34,36.7,104.7,104.7,8.56,1.305,0.02,36.8,0.18,0.23,24,1.178,25.572,0.921,5.79,0
8/15/18,05:50:00,0,FCR,2.45,9.91,37.2,0.923,16.19,5.38,36.8,104.8,104.8,8.57,1.307,0.02,36.8,0.16,0.22,24,1.178,25.556,0.922,5.78,0
8/15/18,06:00:00,0,FCR,2.22,8.96,37.2,0.924,16.15,5.36,36.7,104.7,104.7,8.57,1.308,0.02,36.8,0.16,0.21,24,1.178,25.543,0.923,5.78,0
8/15/18,06:10:00,0,FCR,2.6,10.49,37.1,0.925,16.11,5.35,36.7,103.9,103.9,8.51,1.31,0.02,36.8,0.18,0.23,24,1.178,25.516,0.925,5.79,0
8/15/18,06:20:00,0,FCR,2.11,8.53,37.1,0.926,16.23,5.39,36.8,104.2,104.2,8.53,1.312,0.02,36.8,0.12,0.17,24,1.178,25.503,0.926,5.78,0
8/15/18,06:30:00,0,FCR,2.36,9.55,37.1,0.929,16.29,5.41,36.7,103.5,103.5,8.48,1.315,0.02,36.8,0.15,0.21,24,1.178,25.471,0.929,5.78,0
8/15/18,06:40:00,0,FCR,2.49,10.04,37.1,0.93,16.32,5.42,36.7,103.7,103.7,8.5,1.318,0.02,36.8,0.13,0.18,24,1.178,25.46,0.93,5.78,0
8/15/18,06:50:00,0,FCR,2.37,9.59,37.1,0.933,16.4,5.45,36.8,103.1,103.1,8.45,1.322,0.02,36.8,0.2,0.25,24,1.178,25.441,0.933,5.78,0
8/15/18,07:00:00,0,FCR,2.42,9.76,37.1,0.935,16.22,5.39,36.8,102.6,102.6,8.41,1.324,0.02,36.8,0.16,0.21,24,1.178,25.418,0.935,5.79,0
8/15/18,07:10:00,0,FCR,2.61,10.55,37.1,0.936,16.31,5.42,36.8,101.6,101.6,8.34,1.326,0.02,36.8,0.2,0.25,24,1.178,25.393,0.936,5.78,0
8/15/18,07:20:00,0,FCR,2.55,10.29,37.1,0.937,16.4,5.45,36.8,102.4,102.4,8.4,1.327,0.02,36.8,0.15,0.2,24,1.178,25.38,0.937,5.78,0
8/15/18,07:30:00,0,FCR,2.46,9.94,37,0.937,16.43,5.46,36.7,102.5,102.5,8.42,1.328,0.02,36.8,0.13,0.19,24,1.178,25.347,0.937,5.77,0
8/15/18,07:40:00,0,FCR,2.58,10.41,37,0.939,16.49,5.48,36.7,102.4,102.4,8.41,1.329,0.02,36.8,0.1,0.15,24,1.178,25.329,0.938,5.78,0
8/15/18,07:50:00,0,FCR,2.07,8.38,37,0.941,16.44,5.46,36.7,102.8,102.8,8.45,1.332,0.02,36.8,0.09,0.14,24,1.178,25.299,0.94,5.79,0
8/15/18,08:00:00,0,FCR,2.12,8.56,37,0.942,16.5,5.48,36.8,102.9,102.9,8.46,1.334,0.02,36.8,0.09,0.14,24,1.178,25.286,0.942,5.78,0
8/15/18,08:10:00,0,FCR,2.19,8.85,37,0.943,16.4,5.45,36.8,102.6,102.6,8.43,1.336,0.02,36.8,0.16,0.21,24,1.178,25.282,0.943,5.78,0
8/15/18,08:20:00,0,FCR,2.04,8.27,37,0.945,16.38,5.44,36.8,102.5,102.5,8.43,1.338,0.02,36.8,0.11,0.16,24,1.178,25.269,0.945,5.77,0
8/15/18,08:30:00,0,FCR,2.32,9.39,36.9,0.945,16.36,5.43,36.7,102.5,102.5,8.43,1.339,0.02,36.8,0.12,0.18,24,1.178,25.249,0.945,5.78,0
8/15/18,08:40:00,0,FCR,2.03,8.23,36.9,0.948,16.31,5.42,36.8,102.2,102.2,8.41,1.342,0.02,36.8,0.12,0.18,24,1.178,25.236,0.947,5.78,0
8/15/18,08:50:00,0,FCR,1.96,7.94,36.9,0.948,16.33,5.43,36.8,102.1,102.1,8.4,1.343,0.02,36.8,0.1,0.15,24,1.178,25.235,0.948,5.78,0
8/15/18,09:00:00,0,FCR,1.98,8.02,36.9,0.951,16.37,5.44,36.8,102.9,102.9,8.46,1.347,0.02,36.8,0.15,0.2,24,1.178,25.247,0.951,5.78,0
8/15/18,09:10:00,0,FCR,1.74,7.08,37,0.951,16.34,5.43,36.8,103.2,103.2,8.49,1.347,0.02,36.8,0.08,0.13,24,1.178,25.267,0.951,5.77,0
8/15/18,09:20:00,0,FCR,1.71,6.95,37,0.95,16.32,5.42,36.7,104.1,104.1,8.56,1.346,0.02,36.8,0.06,0.11,24,1.178,25.307,0.95,5.77,0
8/15/18,09:30:00,0,FCR,1.65,6.71,37,0.949,16.33,5.42,36.7,104.4,104.4,8.58,1.345,0.02,36.8,0.1,0.15,24,1.178,25.331,0.949,5.78,0
8/15/18,09:40:00,0,FCR,1.43,5.8,37,0.949,16.3,5.41,36.8,104.7,104.7,8.59,1.343,0.02,36.8,0.07,0.12,24,1.178,25.347,0.948,5.77,0
8/15/18,09:50:00,0,FCR,1.72,6.97,37,0.949,16.32,5.42,36.7,104.7,104.7,8.6,1.344,0.02,36.8,0.1,0.15,24,1.178,25.358,0.949,5.78,0
8/15/18,10:00:00,0,FCR,1.55,6.28,37.1,0.949,16.27,5.4,36.8,104.9,104.9,8.61,1.344,0.02,36.8,0.13,0.19,24,1.178,25.388,0.949,5.77,0
8/15/18,10:10:00,0,FCR,1.6,6.51,37.1,0.949,16.2,5.38,36.8,105,105,8.61,1.344,0.02,36.8,0.11,0.17,24,1.178,25.413,0.949,5.78,0
8/15/18,10:20:00,0,FCR,1.6,6.5,37.1,0.949,16.34,5.43,36.7,105.3,105.3,8.63,1.344,0.02,36.8,0.03,0.09,24,1.177,25.42,0.949,5.78,0
8/15/18,10:30:00,0,FCR,1.52,6.2,37.2,0.947,16.1,5.35,36.8,105.5,105.5,8.63,1.341,0.02,36.8,0.12,0.17,24,1.177,25.512,0.946,5.78,0
8/15/18,10:40:00,0,FCR,1.41,5.75,37.2,0.946,15.92,5.29,36.8,106.1,106.1,8.67,1.339,0.02,36.8,0.05,0.11,24,1.177,25.607,0.945,5.78,0
8/15/18,10:50:00,0,FCR,1.17,4.79,37.3,0.943,15.85,5.26,36.8,106.3,106.3,8.68,1.335,0.02,36.8,0.1,0.16,24,1.177,25.679,0.943,5.77,0
8/15/18,11:00:00,0,FCR,1.11,4.53,37.4,0.94,15.72,5.22,36.8,106.7,106.7,8.7,1.331,0.02,36.8,0.08,0.14,24,1.177,25.779,0.94,5.77,0
8/15/18,11:10:00,0,FCR,1.3,5.29,37.4,0.938,15.75,5.23,36.8,107,107,8.71,1.329,0.02,36.8,0.11,0.16,24,1.177,25.797,0.938,5.78,0
8/15/18,11:20:00,0,FCR,1.89,7.66,37.3,0.938,15.97,5.3,36.8,107.3,107.3,8.75,1.328,0.02,36.8,0.11,0.16,24,1.178,25.721,0.938,5.77,0
8/15/18,11:30:00,0,FCR,1.55,6.3,37.4,0.936,15.89,5.28,36.8,107.7,107.7,8.77,1.326,0.02,36.8,0.11,0.16,24,1.178,25.779,0.936,5.78,0
8/15/18,11:40:00,0,FCR,2.51,10.13,37.5,0.934,15.81,5.25,36.8,107.6,107.6,8.75,1.322,0.02,36.9,0.06,0.12,24,1.178,25.861,0.933,5.77,0
8/15/18,11:50:00,0,FCR,1.47,5.97,37.5,0.931,15.78,5.24,36.8,108.1,108.1,8.78,1.318,0.02,36.9,0.07,0.12,24,1.178,25.903,0.93,5.78,0
8/15/18,12:00:00,0,FCR,1.2,4.89,37.7,0.927,15.41,5.12,36.8,108,108,8.74,1.313,0.02,36.9,0.07,0.13,24,1.178,26.14,0.927,5.78,0
8/15/18,12:10:00,0,FCR,1.31,5.32,37.7,0.924,15.42,5.12,36.8,108.1,108.1,8.75,1.308,0.02,36.9,0.09,0.14,24,1.178,26.155,0.924,5.77,0
8/15/18,12:20:00,0,FCR,1.27,5.17,37.7,0.922,15.42,5.12,36.8,108.2,108.2,8.75,1.305,0.02,36.9,0.07,0.12,24,1.179,26.19,0.921,5.77,0
8/15/18,12:30:00,0,FCR,1.01,4.16,37.8,0.918,15.37,5.1,36.8,108.5,108.5,8.76,1.3,0.02,36.9,0.06,0.12,24,1.179,26.254,0.918,5.77,0
8/15/18,12:40:00,0,FCR,1.08,4.42,37.8,0.915,15.41,5.12,36.8,108.7,108.7,8.76,1.296,0.02,36.9,0.09,0.15,24,1.179,26.338,0.915,5.77,0
8/15/18,12:50:00,0,FCR,1.29,5.24,37.9,0.913,15.49,5.14,36.8,109,109,8.78,1.292,0.02,36.9,0.15,0.2,24,1.179,26.409,0.913,5.78,0
8/15/18,13:00:00,0,FCR,1.18,4.82,37.9,0.908,15.43,5.13,36.8,109.4,109.4,8.8,1.286,0.02,36.9,0.12,0.17,24,1.179,26.461,0.908,5.77,0
8/15/18,13:10:00,0,FCR,1.12,4.59,38.1,0.904,15.23,5.06,36.8,109.5,109.5,8.79,1.279,0.02,36.9,0.09,0.14,24,1.179,26.606,0.903,5.78,0
8/15/18,13:20:00,0,FCR,1.55,6.29,38,0.901,15.22,5.06,36.8,109.8,109.8,8.83,1.276,0.02,37,0.07,0.12,24,1.178,26.529,0.901,5.77,0
8/15/18,13:30:00,0,FCR,1.42,5.78,38,0.9,15.28,5.07,36.8,110,110,8.84,1.275,0.02,36.9,0.1,0.15,24,1.178,26.534,0.9,5.77,0
8/15/18,13:40:00,0,FCR,1.3,5.31,38.1,0.897,15.19,5.04,36.8,109.9,109.9,8.82,1.27,0.02,37,0.09,0.14,24,1.178,26.621,0.897,5.78,0
8/15/18,13:50:00,0,FCR,1.62,6.58,38,0.894,15.39,5.11,36.8,110.3,110.3,8.86,1.266,0.02,36.9,0.2,0.25,24,1.178,26.578,0.894,5.77,0
8/15/18,14:00:00,0,FCR,1.78,7.21,38.1,0.894,15.25,5.06,36.9,110.3,110.3,8.85,1.266,0.02,37,0.14,0.2,24,1.178,26.616,0.894,5.78,0
8/15/18,14:10:00,0,FCR,1.56,6.34,37.7,0.893,15.89,5.28,36.8,111,111,8.98,1.265,0.02,36.9,0.13,0.19,24,1.178,26.169,0.893,5.77,0
8/15/18,14:20:00,0,FCR,1.24,5.04,37.7,0.889,15.8,5.25,36.8,111.2,111.2,8.98,1.258,0.02,36.9,0.09,0.14,24,1.181,26.232,0.888,5.77,0
8/15/18,14:30:00,0,FCR,1.63,6.61,37.8,0.89,15.66,5.2,36.8,111.3,111.3,8.98,1.259,0.02,36.9,0.14,0.19,24,1.181,26.271,0.889,5.78,0
8/15/18,14:40:00,0,FCR,1.44,5.86,37.8,0.891,15.71,5.22,36.8,111.7,111.7,9.01,1.262,0.02,36.9,0.09,0.14,24,1.181,26.32,0.891,5.77,0
8/15/18,14:50:00,0,FCR,1.36,5.55,37.9,0.888,15.62,5.19,36.8,112,112,9.02,1.258,0.02,36.9,0.07,0.12,24,1.181,26.409,0.888,5.78,0
8/15/18,15:00:00,0,FCR,1.4,5.68,38,0.886,15.6,5.18,36.8,112.3,112.3,9.04,1.255,0.02,36.9,0.12,0.18,24,1.181,26.454,0.886,5.77,0
8/15/18,15:10:00,0,FCR,1.47,5.97,38,0.888,15.6,5.18,36.8,112.8,112.8,9.07,1.257,0.02,36.9,0.15,0.2,24,1.181,26.495,0.887,5.77,0
8/15/18,15:20:00,0,FCR,1.63,6.63,37.9,0.89,15.8,5.25,36.8,112.8,112.8,9.1,1.26,0.02,36.9,0.12,0.18,24,1.178,26.343,0.89,5.78,0
8/15/18,15:30:00,0,FCR,1.84,7.44,37.8,0.891,15.81,5.25,36.8,113.1,113.1,9.12,1.261,0.02,36.9,0.1,0.15,24,1.178,26.333,0.891,5.77,0
8/15/18,15:40:00,0,FCR,1.81,7.35,37.9,0.891,15.96,5.3,36.8,113.2,113.2,9.13,1.262,0.02,36.9,0.14,0.19,24,1.178,26.32,0.891,5.77,0
8/15/18,15:50:00,0,FCR,1.85,7.49,37.9,0.89,15.89,5.28,36.9,113.2,113.2,9.12,1.261,0.02,37,0.09,0.15,24,1.178,26.376,0.89,5.77,0
8/15/18,16:00:00,0,FCR,1.59,6.44,37.9,0.889,16.08,5.34,36.9,113.6,113.6,9.15,1.259,0.02,37,0.1,0.15,24,1.178,26.379,0.889,5.77,0
8/15/18,16:10:00,0,FCR,1.7,6.91,37.8,0.89,16.06,5.33,36.8,113.7,113.7,9.18,1.26,0.02,36.9,0.09,0.14,24,1.178,26.275,0.89,5.78,0
8/15/18,16:20:00,0,FCR,1.67,6.79,37.8,0.887,15.99,5.31,36.8,113.7,113.7,9.18,1.257,0.02,36.9,0.12,0.18,24,1.181,26.291,0.887,5.77,0
8/15/18,16:30:00,0,FCR,1.61,6.55,37.8,0.887,16.1,5.35,36.8,114.1,114.1,9.22,1.257,0.02,36.9,0.16,0.21,24,1.181,26.222,0.887,5.77,0
8/15/18,16:40:00,0,FCR,1.53,6.23,37.7,0.886,16.31,5.42,36.8,114.6,114.6,9.28,1.255,0.02,36.9,0.09,0.15,24,1.181,26.124,0.886,5.77,0
8/15/18,16:50:00,0,FCR,1.46,5.92,37.7,0.887,16.35,5.43,36.9,115.2,115.2,9.33,1.256,0.02,36.9,0.16,0.21,24,1.181,26.098,0.887,5.77,0
