"DateTime","EXOChla_RFU_1","EXOCond_uScm_1","EXODepth_m_1","EXOfDOM_QSU_1","EXOfDOM_RFU_1","EXODOsat_percent_1","EXODO_mgL_1","EXOPressure_psi_1","EXOSpCond_uScm_1","EXOBGAPC_RFU_1","EXOTDS_mgL_1","EXOWiper_V_1","EXOTemp_C_1","EXOBattery_V_1","EXOCablepower_V_1"
2023-07-15 19:10:00,0.31,85,1.023,4.81,1.64,101.6,7.89,1.448,79.7,-0.51,52,1.195,28.481,5.84,0
2023-07-15 19:20:00,0.35,84.9,1.024,4.83,1.64,104.3,8.1,1.449,79.7,-0.47,52,1.195,28.473,5.85,0
2023-07-15 19:30:00,0.29,84.9,1.027,4.82,1.64,103.7,8.05,1.454,79.6,-0.48,52,1.195,28.454,5.84,0
2023-07-15 19:40:00,0.31,84.9,1.026,4.83,1.64,104.4,8.11,1.452,79.6,-0.47,52,1.195,28.435,5.85,0
2023-07-15 19:50:00,0.33,84.8,1.027,4.85,1.65,104.2,8.1,1.453,79.6,-0.46,52,1.195,28.413,5.85,0
2023-07-15 20:00:00,0.33,84.8,1.024,4.85,1.65,103.8,8.07,1.45,79.6,-0.46,52,1.193,28.393,5.84,0
2023-07-15 20:10:00,0.32,84.8,1.023,4.89,1.66,103.6,8.05,1.448,79.7,-0.47,52,1.193,28.392,5.85,0
2023-07-15 20:20:00,0.32,84.9,1.025,5.76,1.95,103.8,8.07,1.45,79.7,-0.45,52,1.193,28.395,5.85,0
2023-07-15 20:30:00,0.27,84.8,1.024,5.23,1.78,103.6,8.05,1.449,79.7,-0.48,52,1.193,28.378,5.85,0
2023-07-15 20:40:00,0.31,84.8,1.026,4.88,1.66,103.3,8.03,1.452,79.7,-0.46,52,1.193,28.381,5.85,0
2023-07-15 20:50:00,0.32,84.8,1.023,4.94,1.68,103,8.01,1.448,79.7,-0.44,52,1.193,28.352,5.85,0
2023-07-15 21:00:00,0.31,84.8,1.024,4.92,1.67,103.5,8.05,1.45,79.7,-0.45,52,1.194,28.36,5.85,0
2023-07-15 21:10:00,0.32,84.7,1.029,4.93,1.68,103.2,8.03,1.456,79.7,-0.45,52,1.194,28.34,5.85,0
2023-07-15 21:20:00,0.33,84.5,1.034,8.49,2.86,103.4,8.06,1.463,79.6,-0.44,52,1.194,28.235,5.88,0
2023-07-15 21:30:00,0.32,84.5,1.037,7.94,2.68,103.4,8.06,1.468,79.6,-0.45,52,1.194,28.263,5.9,0
2023-07-15 21:40:00,0.35,84.6,1.036,5.02,1.71,103.9,8.09,1.466,79.6,-0.42,52,1.194,28.305,5.89,0
2023-07-15 21:50:00,0.35,84.6,1.033,5.26,1.79,103.8,8.08,1.461,79.6,-0.42,52,1.194,28.301,5.9,0
2023-07-15 22:00:00,0.32,84.6,1.037,4.77,1.63,102.9,8.01,1.467,79.6,-0.43,52,1.193,28.3,5.89,0
2023-07-15 22:10:00,0.32,84.6,1.038,4.86,1.65,103.3,8.05,1.469,79.6,-0.45,52,1.193,28.29,5.9,0
2023-07-15 22:20:00,0.5,84.6,1.038,4.81,1.64,103.4,8.05,1.468,79.6,-0.21,52,1.193,28.271,5.9,0
2023-07-15 22:30:00,0.3,84.6,1.04,5.74,1.95,100.7,7.84,1.471,79.6,-0.47,52,1.193,28.252,5.89,0
2023-07-15 22:40:00,0.26,84.5,1.035,5.05,1.72,103.4,8.06,1.465,79.6,-0.46,52,1.193,28.258,5.9,0
2023-07-15 22:50:00,0.32,84.5,1.035,4.89,1.67,103,8.02,1.465,79.6,-0.44,52,1.193,28.254,5.9,0
2023-07-15 23:00:00,0.28,84.5,1.035,4.91,1.67,102.8,8.01,1.464,79.6,-0.46,52,1.195,28.236,5.9,0
2023-07-15 23:10:00,0.3,84.5,1.035,4.91,1.67,102.8,8.02,1.464,79.6,-0.44,52,1.195,28.227,5.91,0
2023-07-15 23:20:00,0.29,84.5,1.034,4.89,1.66,102.8,8.02,1.464,79.6,-0.47,52,1.195,28.22,5.9,0
2023-07-15 23:30:00,0.32,84.5,1.033,4.89,1.66,102.8,8.02,1.462,79.6,-0.44,52,1.195,28.219,5.9,0
2023-07-15 23:40:00,0.3,84.5,1.033,4.94,1.68,102.5,7.99,1.462,79.6,-0.44,52,1.195,28.212,5.89,0
2023-07-15 23:50:00,0.29,84.4,1.032,4.91,1.67,102.6,8,1.461,79.6,-0.47,52,1.195,28.2,5.9,0
2023-07-16,0.28,84.4,1.031,5.9,2,102.4,7.99,1.459,79.6,-0.45,52,1.193,28.186,5.9,0
2023-07-16 00:10:00,0.28,84.3,1.032,4.94,1.68,102.5,8,1.461,79.5,-0.47,52,1.193,28.163,5.9,0
2023-07-16 00:20:00,0.26,84.3,1.03,4.96,1.69,102.5,8,1.458,79.5,-0.46,52,1.193,28.149,5.9,0
2023-07-16 00:30:00,0.29,84.3,1.029,5.01,1.7,102.4,7.99,1.457,79.5,-0.43,52,1.193,28.145,5.89,0
2023-07-16 00:40:00,0.29,84.3,1.031,4.97,1.69,102.2,7.98,1.459,79.5,-0.46,52,1.193,28.135,5.9,0
2023-07-16 00:50:00,0.32,84.3,1.03,4.98,1.69,102.1,7.97,1.458,79.5,-0.4,52,1.193,28.124,5.9,0
2023-07-16 01:00:00,0.33,84.3,1.031,4.94,1.68,102,7.97,1.459,79.5,-0.34,52,1.194,28.119,5.89,0
2023-07-16 01:10:00,0.37,84.2,1.029,4.94,1.68,102.3,7.99,1.456,79.5,-0.34,52,1.194,28.105,5.89,0
2023-07-16 01:20:00,0.3,84.3,1.026,4.97,1.69,101.8,7.96,1.452,79.6,-0.38,52,1.194,28.108,5.89,0
2023-07-16 01:30:00,0.31,84.3,1.026,5,1.7,101.9,7.96,1.451,79.6,-0.43,52,1.194,28.098,5.89,0
2023-07-16 01:40:00,0.27,84.3,1.025,4.96,1.69,101.9,7.96,1.45,79.6,-0.4,52,1.194,28.09,5.89,0
2023-07-16 01:50:00,0.34,84.3,1.024,5,1.7,101.7,7.95,1.449,79.6,-0.38,52,1.194,28.085,5.89,0
2023-07-16 02:00:00,0.32,84.2,1.023,4.97,1.69,101.6,7.94,1.448,79.5,-0.38,52,1.193,28.073,5.89,0
2023-07-16 02:10:00,0.27,84.2,1.023,5.03,1.71,101.8,7.96,1.447,79.6,-0.44,52,1.193,28.062,5.9,0
2023-07-16 02:20:00,0.31,84.2,1.022,4.99,1.7,102.2,7.99,1.447,79.5,-0.41,52,1.193,28.056,5.89,0
2023-07-16 02:30:00,0.31,84.2,1.02,4.98,1.69,101.7,7.96,1.444,79.6,-0.39,52,1.193,28.044,5.89,0
2023-07-16 02:40:00,0.32,84.2,1.021,4.99,1.7,101.7,7.95,1.445,79.5,-0.4,52,1.193,28.036,5.89,0
2023-07-16 02:50:00,0.31,84.1,1.02,5.04,1.71,101.1,7.91,1.444,79.6,-0.39,52,1.193,28.014,5.89,0
2023-07-16 03:00:00,0.33,84.1,1.019,5.04,1.72,100.5,7.87,1.442,79.5,-0.42,52,1.195,28.018,5.89,0
2023-07-16 03:10:00,0.3,84.1,1.021,5.07,1.72,101.1,7.91,1.445,79.6,-0.36,52,1.195,28.011,5.89,0
2023-07-16 03:20:00,0.32,84.1,1.021,5.11,1.74,100.8,7.89,1.445,79.6,-0.33,52,1.195,27.997,5.89,0
2023-07-16 03:30:00,0.4,84.1,1.022,5.07,1.72,101.1,7.91,1.446,79.6,-0.33,52,1.195,27.987,5.88,0
2023-07-16 03:40:00,0.36,84.1,1.022,5.1,1.73,101.7,7.96,1.447,79.6,-0.34,52,1.195,27.979,5.89,0
2023-07-16 03:50:00,0.36,84.1,1.02,5.05,1.72,101.9,7.98,1.444,79.6,-0.3,52,1.195,27.964,5.9,0
2023-07-16 04:00:00,0.29,84.1,1.022,23.8,7.97,100.7,7.89,1.447,79.6,-0.41,52,1.193,27.957,5.89,0
2023-07-16 04:10:00,0.33,84,1.023,5.1,1.74,101.6,7.96,1.448,79.6,-0.33,52,1.193,27.943,5.89,0
2023-07-16 04:20:00,0.26,84,1.023,5.04,1.72,101.9,7.98,1.448,79.6,-0.4,52,1.193,27.926,5.89,0
2023-07-16 04:30:00,0.31,83.6,1.028,5.49,1.87,102.6,8.1,1.456,79.8,-0.31,52,1.193,27.511,5.98,0
2023-07-16 04:40:00,0.4,84,1.029,5.22,1.77,101.5,7.96,1.457,79.6,-0.38,52,1.193,27.872,5.99,0
2023-07-16 04:50:00,0.34,84,1.028,5.22,1.77,102.2,8.02,1.455,79.6,-0.39,52,1.193,27.865,5.98,0
2023-07-16 05:00:00,0.3,83.8,1.029,5.2,1.77,101.1,7.93,1.457,79.5,-0.41,52,1.194,27.858,5.98,0
2023-07-16 05:10:00,0.4,83.9,1.029,5.15,1.75,102,8,1.456,79.5,-0.39,52,1.194,27.872,5.98,0
2023-07-16 05:20:00,0.3,83.8,1.03,5.15,1.75,100,7.84,1.458,79.5,-0.4,52,1.194,27.865,5.99,0
2023-07-16 05:30:00,0.42,83.9,1.031,5.16,1.75,98.3,7.71,1.46,79.5,-0.41,52,1.194,27.858,5.99,0
2023-07-16 05:40:00,0.3,83.8,1.032,5.16,1.75,94.2,7.39,1.46,79.5,-0.42,52,1.194,27.86,5.98,0
2023-07-16 05:50:00,0.33,83.8,1.032,5.1,1.73,94.1,7.38,1.461,79.5,-0.42,52,1.194,27.855,5.98,0
2023-07-16 06:00:00,0.3,83.8,1.033,5.14,1.75,101.2,7.95,1.461,79.5,-0.4,52,1.194,27.844,5.98,0
2023-07-16 06:10:00,0.3,83.8,1.035,5.16,1.75,98,7.69,1.465,79.5,-0.4,52,1.194,27.835,5.98,0
2023-07-16 06:20:00,0.26,83.8,1.034,5.17,1.76,100.3,7.88,1.464,79.5,-0.42,52,1.194,27.828,5.99,0
2023-07-16 06:30:00,0.33,83.8,1.036,5.14,1.75,99.2,7.79,1.467,79.5,-0.42,52,1.194,27.831,5.98,0
2023-07-16 06:40:00,0.23,83.8,1.037,5.08,1.73,94.5,7.42,1.468,79.5,-0.42,52,1.194,27.833,5.98,0
2023-07-16 06:50:00,0.25,83.8,1.036,5.14,1.75,93.7,7.36,1.466,79.5,-0.44,52,1.194,27.829,5.98,0
2023-07-16 07:00:00,0.27,83.7,1.046,5.15,1.75,101.8,8,1.48,79.5,-0.35,52,1.195,27.799,5.76,0
2023-07-16 07:10:00,0.36,83.8,1.042,5.25,1.79,100.8,7.92,1.475,79.5,-0.36,52,1.195,27.787,5.82,0
2023-07-16 07:20:00,0.23,83.7,1.04,5.17,1.76,99.3,7.8,1.472,79.5,-0.42,52,1.195,27.793,5.82,0
2023-07-16 07:30:00,0.26,83.8,1.041,5.12,1.74,100.4,7.89,1.473,79.5,-0.42,52,1.195,27.82,5.83,0
2023-07-16 07:40:00,0.26,83.8,1.04,5.12,1.74,97.6,7.66,1.471,79.5,-0.39,52,1.195,27.831,5.83,0
2023-07-16 07:50:00,0.28,83.8,1.042,5.05,1.72,96.2,7.55,1.475,79.5,-0.34,52,1.195,27.828,5.83,0
2023-07-16 08:00:00,0.24,83.8,1.042,5.13,1.74,101.8,7.99,1.475,79.5,-0.38,52,1.193,27.843,5.83,0
2023-07-16 08:10:00,0.18,83.9,1.035,5.09,1.73,99.1,7.77,1.465,79.5,-0.4,52,1.193,27.862,5.83,0
2023-07-16 08:20:00,0.23,84,1.035,5.02,1.71,101.8,7.98,1.465,79.6,-0.41,52,1.193,27.898,5.83,0
2023-07-16 08:30:00,0.21,84,1.032,4.97,1.69,101.9,7.99,1.461,79.5,-0.43,52,1.193,27.914,5.83,0
2023-07-16 08:40:00,0.18,84,1.033,4.98,1.69,102.1,8,1.462,79.6,-0.42,52,1.193,27.94,5.83,0
2023-07-16 08:50:00,0.17,84.1,1.031,4.88,1.66,102.1,7.99,1.46,79.6,-0.45,52,1.193,27.978,5.87,0
2023-07-16 09:00:00,0.13,84.1,1.03,4.88,1.66,102.8,8.05,1.458,79.6,-0.42,52,1.194,28.01,5.87,0
2023-07-16 09:10:00,0.2,84.2,1.031,4.91,1.67,102.2,8,1.459,79.6,-0.44,52,1.194,28.024,5.88,0
2023-07-16 09:20:00,0.22,84.2,1.033,4.9,1.67,102.1,7.99,1.463,79.6,-0.45,52,1.194,28.026,5.87,0
2023-07-16 09:30:00,0.23,84.2,1.037,4.9,1.67,102.3,8.01,1.468,79.6,-0.44,52,1.194,28.007,5.87,0
2023-07-16 09:40:00,0.21,84.2,1.04,4.87,1.66,101.8,7.97,1.471,79.6,-0.43,52,1.194,28.002,5.87,0
2023-07-16 09:50:00,0.18,84.2,1.037,4.91,1.67,102.6,8.03,1.468,79.6,-0.43,52,1.194,28.017,5.87,0
2023-07-16 10:00:00,0.11,84.2,1.035,4.85,1.65,102.6,8.02,1.465,79.6,-0.41,52,1.194,28.039,5.87,0
2023-07-16 10:10:00,0.17,84.3,1.033,4.85,1.65,102.7,8.03,1.462,79.6,-0.44,52,1.194,28.073,5.86,0
2023-07-16 10:20:00,0.15,84.4,1.033,4.78,1.63,102.8,8.03,1.462,79.7,-0.47,52,1.194,28.11,5.86,0
2023-07-16 10:30:00,0.15,84.5,1.031,4.75,1.62,102.9,8.03,1.46,79.7,-0.46,52,1.194,28.162,5.87,0
2023-07-16 10:40:00,0.14,84.6,1.03,4.76,1.62,103.1,8.04,1.457,79.7,-0.48,52,1.194,28.214,5.86,0
2023-07-16 10:50:00,0.15,84.7,1.03,4.73,1.61,103.4,8.05,1.458,79.7,-0.46,52,1.194,28.284,5.87,0
2023-07-16 11:00:00,0.15,84.8,1.026,4.74,1.61,103.5,8.06,1.451,79.7,-0.5,52,1.195,28.33,5.86,0
2023-07-16 11:10:00,0.17,84.9,1.023,4.71,1.6,103.5,8.05,1.448,79.8,-0.46,52,1.195,28.359,5.86,0
2023-07-16 11:20:00,0.19,85,1.022,4.72,1.61,103.7,8.06,1.447,79.8,-0.42,52,1.195,28.406,5.86,0
2023-07-16 11:30:00,0.16,85,1.018,4.67,1.59,103.7,8.05,1.44,79.8,-0.46,52,1.195,28.464,5.85,0
2023-07-16 11:40:00,0.21,85.2,1.015,4.64,1.58,103.3,8,1.436,79.7,-0.41,52,1.195,28.587,5.86,0
2023-07-16 11:50:00,0.17,85.2,1.014,4.62,1.57,103.3,8,1.435,79.7,-0.49,52,1.195,28.604,5.85,0
2023-07-16 12:00:00,0.17,85.3,1.01,4.65,1.58,103.5,8.01,1.43,79.8,-0.48,52,1.194,28.656,5.85,0
2023-07-16 12:10:00,0.17,85.4,1.008,4.63,1.58,103.9,8.03,1.426,79.8,-0.51,52,1.194,28.68,5.85,0
2023-07-16 12:20:00,0.15,85.2,1.012,4.67,1.59,104.2,8.07,1.431,79.8,-0.49,52,1.194,28.577,5.81,0
2023-07-16 12:30:00,0.11,85.5,1.007,4.6,1.57,104,8.03,1.425,79.8,-0.51,52,1.194,28.751,5.82,0
2023-07-16 12:40:00,0.17,85.9,1.003,4.54,1.55,103.9,8,1.419,79.9,-0.55,52,1.194,28.912,5.82,0
2023-07-16 12:50:00,0.23,85.8,1,4.57,1.56,103.4,7.97,1.415,79.9,-0.52,52,1.194,28.863,5.83,0
2023-07-16 13:00:00,0.17,85.6,1,4.55,1.55,104,8.02,1.415,79.8,-0.53,52,1.194,28.831,5.83,0
2023-07-16 13:10:00,0.29,85.8,0.999,4.56,1.55,103.6,7.98,1.413,79.9,-0.52,52,1.194,28.87,5.83,0
2023-07-16 13:20:00,0.22,85.9,0.997,4.57,1.56,104.1,8.02,1.41,79.9,-0.55,52,1.194,28.919,5.83,0
2023-07-16 13:30:00,0.2,86,0.993,4.6,1.57,104.2,8.02,1.405,80,-0.53,52,1.194,28.957,5.83,0
2023-07-16 13:40:00,0.19,86.1,0.992,4.48,1.53,104.1,8.01,1.404,80,-0.53,52,1.194,28.986,5.83,0
2023-07-16 13:50:00,0.17,86.2,0.992,4.58,1.56,104.4,8.01,1.403,80,-0.54,52,1.194,29.097,5.83,0
2023-07-16 14:00:00,0.19,86.2,0.99,4.54,1.55,104.1,7.99,1.401,79.9,-0.5,52,1.194,29.076,5.82,0
2023-07-16 14:10:00,0.2,86.2,0.991,4.58,1.56,103.9,7.98,1.402,80,-0.43,52,1.194,29.1,5.82,0
2023-07-16 14:20:00,0.25,86.2,0.987,4.55,1.55,103.4,7.94,1.397,80,-0.38,52,1.194,29.1,5.82,0
2023-07-16 14:30:00,0.27,86.3,0.985,4.58,1.56,104.3,8,1.394,80,-0.52,52,1.194,29.124,5.82,0
2023-07-16 14:40:00,0.24,86.3,0.985,4.49,1.53,104.4,8.01,1.394,80,-0.56,52,1.194,29.112,5.82,0
2023-07-16 14:50:00,0.17,86.3,0.984,4.71,1.6,103.6,7.95,1.392,80,-0.55,52,1.194,29.156,5.82,0
2023-07-16 15:00:00,0.2,86.4,0.979,4.51,1.54,104.5,8.01,1.385,80,-0.55,52,1.194,29.213,5.82,0
2023-07-16 15:10:00,0.31,86.5,0.978,4.51,1.54,104.2,7.98,1.384,80,-0.54,52,1.194,29.262,5.82,0
2023-07-16 15:20:00,0.25,86.4,0.977,4.65,1.58,104.8,8.03,1.383,80,-0.48,52,1.194,29.172,5.82,0
2023-07-16 15:30:00,0.22,86.6,0.972,4.57,1.56,104.6,8.01,1.375,80,-0.53,52,1.194,29.268,5.82,0
2023-07-16 15:40:00,0.31,86,0.974,4.53,1.54,104.6,8.05,1.378,79.9,-0.5,52,1.194,28.98,5.82,0
2023-07-16 15:50:00,0.25,86,0.975,4.48,1.53,104.8,8.06,1.379,79.9,-0.44,52,1.194,28.981,5.82,0
2023-07-16 16:00:00,0.22,85.9,0.973,4.53,1.54,104.9,8.07,1.377,79.9,-0.5,52,1.195,28.971,5.82,0
2023-07-16 16:10:00,0.27,86.6,0.974,4.47,1.52,105,8.05,1.378,80.2,-0.51,52,1.195,29.213,5.82,0
2023-07-16 16:20:00,0.22,85.9,0.989,4.62,1.57,105,8.1,1.4,80,-0.47,52,1.195,28.851,5.68,0
2023-07-16 16:30:00,0.23,86.7,0.986,4.54,1.55,104.4,7.99,1.395,80.2,-0.55,52,1.195,29.283,5.73,0
2023-07-16 16:40:00,0.21,86.3,0.979,4.61,1.57,104.4,8.01,1.386,80,-0.55,52,1.195,29.167,5.73,0
2023-07-16 16:50:00,0.24,86.9,0.975,4.59,1.56,104.9,8,1.379,80.1,-0.56,52,1.195,29.435,5.73,0
2023-07-16 17:00:00,0.2,86.7,0.971,4.63,1.58,105.2,8.05,1.374,80.2,-0.57,52,1.195,29.25,5.74,0
2023-07-16 17:10:00,0.27,86.7,0.969,4.59,1.56,105.2,8.05,1.371,80.1,-0.52,52,1.195,29.298,5.74,0
2023-07-16 17:20:00,0.28,86.4,0.971,4.62,1.57,103.5,7.93,1.374,80,-0.47,52,1.195,29.201,5.73,0
2023-07-16 17:30:00,0.29,86.2,0.97,4.64,1.58,105.6,8.1,1.373,79.9,-0.47,52,1.195,29.109,5.74,0
2023-07-16 17:40:00,0.27,86.1,0.971,4.62,1.57,105.1,8.07,1.373,79.9,-0.47,52,1.195,29.069,5.74,0
2023-07-16 17:50:00,0.29,85.9,0.993,4.75,1.62,105.4,8.13,1.405,80,-0.48,52,1.195,28.849,5.88,0
2023-07-16 18:00:00,0.24,86.4,0.988,4.67,1.59,105.7,8.1,1.398,80,-0.52,52,1.194,29.176,5.88,0
2023-07-16 18:10:00,0.27,86.3,0.988,4.62,1.57,104.6,8.02,1.397,80,-0.55,52,1.194,29.143,5.88,0
2023-07-16 18:20:00,0.26,86.3,0.991,4.68,1.59,102,7.83,1.401,80,-0.55,52,1.194,29.111,5.88,0
2023-07-16 18:30:00,0.27,86.3,0.993,4.62,1.58,102.9,7.9,1.404,80,-0.55,52,1.194,29.123,5.88,0
2023-07-16 18:40:00,0.31,86.3,0.994,4.53,1.55,104,7.98,1.406,80,-0.55,52,1.194,29.121,5.88,0
2023-07-16 18:50:00,0.3,86.3,0.994,4.67,1.59,102.7,7.88,1.407,80,-0.52,52,1.194,29.125,5.88,0
2023-07-16 19:00:00,0.31,86.3,0.993,4.58,1.56,105,8.05,1.406,80,-0.53,52,1.194,29.136,5.87,0
2023-07-16 19:10:00,0.33,86.4,0.995,4.59,1.56,102,7.83,1.408,80.1,-0.55,52,1.194,29.141,5.88,0
2023-07-16 19:20:00,0.28,86.3,0.998,4.55,1.55,99.6,7.64,1.412,80,-0.52,52,1.194,29.142,5.88,0
2023-07-16 19:30:00,0.35,86.3,1.001,4.6,1.57,101.3,7.77,1.416,80,-0.54,52,1.194,29.135,5.88,0
2023-07-16 19:40:00,0.34,86.3,1.004,4.61,1.57,100.7,7.73,1.42,80,-0.51,52,1.194,29.122,5.88,0
2023-07-16 19:50:00,0.3,86.3,1.005,4.67,1.59,100.8,7.74,1.422,80,-0.51,52,1.194,29.107,5.88,0
2023-07-16 20:00:00,0.3,86.2,1.005,4.63,1.58,104.2,8,1.422,80,-0.52,52,1.194,29.091,5.88,0
2023-07-16 20:10:00,0.3,86.2,1.006,6.46,2.19,104.4,8.02,1.424,79.9,-0.49,52,1.194,29.065,5.87,0
2023-07-16 20:20:00,0.32,86.2,1.01,4.7,1.6,102.9,7.91,1.428,80,-0.52,52,1.194,29.044,5.88,0
2023-07-16 20:30:00,0.34,86.1,1.011,6.17,2.09,102.9,7.91,1.431,80,-0.51,52,1.194,29.02,5.88,0
2023-07-16 20:40:00,0.33,86.1,1.011,6.88,2.33,102.2,7.86,1.43,80,-0.5,52,1.194,28.995,5.87,0
2023-07-16 20:50:00,0.31,86.1,1.017,4.77,1.62,102.9,7.92,1.438,80,-0.47,52,1.194,28.972,5.88,0
2023-07-16 21:00:00,0.33,86,1.015,4.8,1.63,102,7.85,1.437,80,-0.51,52,1.195,28.957,5.88,0
2023-07-16 21:10:00,0.37,86.1,1.016,4.69,1.6,102.4,7.88,1.438,80,-0.5,52,1.195,28.944,5.88,0
2023-07-16 21:20:00,0.43,85.6,1.028,6.65,2.25,104.3,8.07,1.455,80,-0.38,52,1.195,28.662,5.71,0
2023-07-16 21:30:00,0.38,85.7,1.027,8.4,2.84,103.6,8,1.453,80,-0.5,52,1.195,28.76,5.73,0
2023-07-16 21:40:00,0.38,85.8,1.027,4.8,1.63,101.2,7.81,1.453,80,-0.47,52,1.195,28.8,5.74,0
2023-07-16 21:50:00,0.36,85.8,1.028,4.76,1.62,102.8,7.93,1.455,79.9,-0.45,52,1.195,28.814,5.75,0
2023-07-16 22:00:00,0.3,85.8,1.027,4.82,1.64,102.7,7.92,1.453,80,-0.46,52,1.193,28.803,5.74,0
2023-07-16 22:10:00,0.36,85.9,1.031,4.85,1.65,101.2,7.81,1.458,80.1,-0.48,52,1.193,28.793,5.75,0
2023-07-16 22:20:00,0.36,85.8,1.031,4.89,1.66,103.2,7.97,1.459,80,-0.47,52,1.193,28.793,5.76,0
2023-07-16 22:30:00,0.34,85.9,1.033,4.83,1.64,101.6,7.84,1.461,80.2,-0.48,52,1.193,28.777,5.77,0
2023-07-16 22:40:00,0.29,85.8,1.033,4.85,1.65,99.5,7.68,1.462,80,-0.46,52,1.193,28.764,5.77,0
2023-07-16 22:50:00,0.32,85.8,1.034,4.86,1.65,99.8,7.71,1.463,80,-0.47,52,1.193,28.744,5.76,0
2023-07-16 23:00:00,0.34,85.7,1.036,4.9,1.67,100.3,7.75,1.467,80,-0.43,52,1.194,28.731,5.76,0
2023-07-16 23:10:00,0.33,85.7,1.036,4.89,1.66,99.7,7.7,1.465,80.1,-0.47,52,1.194,28.715,5.76,0
2023-07-16 23:20:00,0.35,85.6,1.037,4.9,1.67,99.8,7.71,1.468,80,-0.43,52,1.194,28.701,5.77,0
2023-07-16 23:30:00,0.34,85.7,1.039,4.99,1.7,99.2,7.67,1.47,80.1,-0.45,52,1.194,28.683,5.77,0
2023-07-16 23:40:00,0.34,85.6,1.035,4.94,1.68,101.5,7.85,1.465,80,-0.41,52,1.194,28.673,5.76,0
2023-07-16 23:50:00,0.35,85.6,1.038,4.96,1.69,100.9,7.81,1.469,80,-0.44,52,1.194,28.659,5.77,0
2023-07-17,0.35,85.5,1.039,4.9,1.67,101.2,7.83,1.47,80,-0.43,52,1.194,28.653,5.76,0
2023-07-17 00:10:00,0.33,85.6,1.038,4.88,1.66,100.3,7.76,1.469,80,-0.47,52,1.194,28.646,5.77,0
2023-07-17 00:20:00,0.33,85.6,1.039,4.92,1.68,100.8,7.8,1.47,80,-0.47,52,1.194,28.633,5.77,0
2023-07-17 00:30:00,0.32,85.5,1.037,4.9,1.67,101.8,7.88,1.467,80,-0.48,52,1.194,28.637,5.76,0
2023-07-17 00:40:00,0.36,85.6,1.037,4.92,1.67,101,7.82,1.467,80,-0.45,52,1.194,28.629,5.77,0
2023-07-17 00:50:00,0.31,85.6,1.037,4.91,1.67,97.7,7.56,1.468,80,-0.46,52,1.194,28.623,5.76,0
2023-07-17 01:00:00,0.31,85.5,1.037,4.91,1.67,100.4,7.77,1.467,80,-0.45,52,1.195,28.601,5.76,0
2023-07-17 01:10:00,0.31,85.4,1.038,4.94,1.68,99.7,7.72,1.469,80,-0.44,52,1.195,28.596,5.77,0
2023-07-17 01:20:00,0.31,85.5,1.038,4.92,1.67,97.7,7.57,1.468,80,-0.42,52,1.195,28.585,5.76,0
2023-07-17 01:30:00,0.29,85.5,1.037,4.97,1.69,98,7.59,1.468,80,-0.42,52,1.195,28.571,5.76,0
2023-07-17 01:40:00,0.35,85.4,1.038,4.9,1.67,97.6,7.57,1.469,80,-0.39,52,1.195,28.553,5.76,0
2023-07-17 01:50:00,0.3,85.4,1.037,5.24,1.78,97.7,7.58,1.468,80,-0.44,52,1.195,28.527,5.76,0
2023-07-17 02:00:00,0.33,85.3,1.04,7.36,2.49,100.1,7.76,1.472,80,-0.45,52,1.193,28.518,5.76,0
2023-07-17 02:10:00,0.3,85.3,1.041,4.93,1.68,95,7.37,1.473,79.9,-0.42,52,1.193,28.502,5.77,0
2023-07-17 02:20:00,0.32,85.3,1.038,6.77,2.29,101.4,7.86,1.469,79.9,-0.42,52,1.193,28.507,5.76,0
2023-07-17 02:30:00,0.29,85.3,1.042,7.1,2.4,100.3,7.78,1.474,79.9,-0.41,52,1.193,28.479,5.76,0
2023-07-17 02:40:00,0.35,85.2,1.039,7.74,2.61,100.4,7.8,1.47,79.9,-0.44,52,1.193,28.468,5.76,0
2023-07-17 02:50:00,0.33,85.2,1.038,7.94,2.68,101,7.84,1.469,80,-0.42,52,1.193,28.441,5.77,0
2023-07-17 03:00:00,0.29,85.2,1.039,8.31,2.8,100.5,7.81,1.47,79.9,-0.4,52,1.194,28.439,5.76,0
2023-07-17 03:10:00,0.33,85.2,1.036,7.35,2.48,97.2,7.55,1.466,80,-0.41,52,1.194,28.432,5.76,0
2023-07-17 03:20:00,0.37,85.1,1.039,7.86,2.65,101.4,7.88,1.47,79.9,-0.42,52,1.194,28.428,5.76,0
2023-07-17 03:30:00,0.29,85.2,1.04,5.31,1.8,99.6,7.74,1.472,80,-0.32,52,1.194,28.41,5.76,0
2023-07-17 03:40:00,0.33,85.1,1.04,5.18,1.76,98.9,7.69,1.472,79.9,-0.44,52,1.194,28.394,5.77,0
2023-07-17 03:50:00,0.32,85.1,1.043,5.15,1.75,99,7.7,1.476,79.9,-0.43,52,1.194,28.371,5.76,0
2023-07-17 04:00:00,0.32,85.1,1.043,5.1,1.73,100.2,7.8,1.477,79.9,-0.41,52,1.193,28.358,5.76,0
2023-07-17 04:10:00,0.37,85,1.042,5.15,1.75,98.2,7.64,1.475,79.9,-0.41,52,1.193,28.34,5.76,0
2023-07-17 04:20:00,0.36,85,1.044,5.11,1.74,98.6,7.67,1.477,79.9,-0.37,52,1.193,28.32,5.76,0
