"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20201022.CR6","5131","FCRWaterLevel"
"TIMESTAMP","RECORD","Lvl_psi","wtr_pt_9"
"TS","RN","psi","deg C"
"","","Smp","Smp"
"2020-12-05 02:20:00",6291,13.44113,7.108521
"2020-12-05 02:30:00",6292,13.44719,7.098633
"2020-12-05 02:40:00",6293,13.43333,7.111211
"2020-12-05 02:50:00",6294,13.45689,7.126742
"2020-12-05 03:00:00",6295,13.45064,7.121231
"2020-12-05 03:10:00",6296,13.45582,7.099835
"2020-12-05 03:20:00",6297,13.45135,7.074652
"2020-12-05 03:30:00",6298,13.44561,7.073641
"2020-12-05 03:40:00",6299,13.45158,7.077101
"2020-12-05 03:50:00",6300,13.46227,7.081731
"2020-12-05 04:00:00",6301,13.45322,7.084671
"2020-12-05 04:10:00",6302,13.4566,7.090267
"2020-12-05 04:20:00",6303,13.45266,7.089177
"2020-12-05 04:30:00",6304,13.45176,7.08924
"2020-12-05 04:40:00",6305,13.46298,7.095359
"2020-12-05 04:50:00",6306,13.45657,7.096023
"2020-12-05 05:00:00",6307,13.45529,7.097241
"2020-12-05 05:10:00",6308,13.45067,7.102572
"2020-12-05 05:20:00",6309,13.45758,7.102397
"2020-12-05 05:30:00",6310,13.45071,7.103489
"2020-12-05 05:40:00",6311,13.46364,7.104138
"2020-12-05 05:50:00",6312,13.46264,7.102999
"2020-12-05 06:00:00",6313,13.45974,7.10708
"2020-12-05 06:10:00",6314,13.45017,7.109043
"2020-12-05 06:20:00",6315,13.45552,7.103742
"2020-12-05 06:30:00",6316,13.45539,7.103299
"2020-12-05 06:40:00",6317,13.46984,7.103268
"2020-12-05 06:50:00",6318,13.45923,7.10322
"2020-12-05 07:00:00",6319,13.45724,7.103489
"2020-12-05 07:10:00",6320,13.4518,7.109739
"2020-12-05 07:20:00",6321,13.4575,7.126884
"2020-12-05 07:30:00",6322,13.46746,7.14547
"2020-12-05 07:40:00",6323,13.46548,7.178292
"2020-12-05 07:50:00",6324,13.46056,7.205345
"2020-12-05 08:00:00",6325,13.45326,7.289265
"2020-12-05 08:10:00",6326,13.45475,7.268944
"2020-12-05 08:20:00",6327,13.45881,7.209574
"2020-12-05 08:30:00",6328,13.46276,7.234056
"2020-12-05 08:40:00",6329,13.46111,7.188391
"2020-12-05 08:50:00",6330,13.45864,7.175196
"2020-12-05 09:00:00",6331,13.45769,7.172482
"2020-12-05 09:10:00",6332,13.45633,7.170879
"2020-12-05 09:20:00",6333,13.46263,7.19983
"2020-12-05 09:30:00",6334,13.46561,7.167388
"2020-12-05 09:40:00",6335,13.46125,7.178006
"2020-12-05 09:50:00",6336,13.46268,7.205075
"2020-12-05 10:00:00",6337,13.45546,7.180324
"2020-12-05 10:10:00",6338,13.46335,7.192347
"2020-12-05 10:20:00",6339,13.4607,7.221263
"2020-12-05 10:30:00",6340,13.46458,7.22828
"2020-12-05 10:40:00",6341,13.46006,7.249072
"2020-12-05 10:50:00",6342,13.46014,7.275226
"2020-12-05 11:00:00",6343,13.45532,7.318425
"2020-12-05 11:10:00",6344,13.46287,7.278703
"2020-12-05 11:20:00",6345,13.46448,7.293096
"2020-12-05 11:30:00",6346,13.46651,7.236874
"2020-12-05 11:40:00",6347,13.46207,7.195873
"2020-12-05 11:50:00",6348,13.46158,7.22995
"2020-12-05 12:00:00",6349,13.45422,7.296799
"2020-12-05 12:10:00",6350,13.45629,7.345689
"2020-12-05 12:20:00",6351,13.46466,7.256448
"2020-12-05 12:30:00",6352,13.4665,7.21937
"2020-12-05 12:40:00",6353,13.46153,7.209431
"2020-12-05 12:50:00",6354,13.45822,7.187962
"2020-12-05 13:00:00",6355,13.45771,7.178053
"2020-12-05 13:10:00",6356,13.45846,7.234598
"2020-12-05 13:20:00",6357,13.46224,7.196875
"2020-12-05 13:30:00",6358,13.46126,7.18585
