"Plot Title: Cunningham temp mar 2015"
"#","Date Time, GMT-04:00","Temp, °C","Host Connected","Coupler Attached","Stopped","End Of File"
507,07/12/17 06:30:00 PM,8.879,,,,
508,07/12/17 06:45:00 PM,8.879,,,,
509,07/12/17 07:00:00 PM,8.879,,,,
510,07/12/17 07:15:00 PM,8.879,,,,
511,07/12/17 07:30:00 PM,8.879,,,,
512,07/12/17 07:45:00 PM,8.879,,,,
513,07/12/17 08:00:00 PM,8.879,,,,
514,07/12/17 08:15:00 PM,8.879,,,,
515,07/12/17 08:30:00 PM,8.879,,,,
516,07/12/17 08:45:00 PM,8.879,,,,
517,07/12/17 09:00:00 PM,8.879,,,,
518,07/12/17 09:15:00 PM,8.879,,,,
519,07/12/17 09:30:00 PM,8.879,,,,
520,07/12/17 09:45:00 PM,8.879,,,,
521,07/12/17 10:00:00 PM,8.879,,,,
522,07/12/17 10:15:00 PM,8.879,,,,
523,07/12/17 10:30:00 PM,8.879,,,,
524,07/12/17 10:45:00 PM,8.879,,,,
525,07/12/17 11:00:00 PM,8.879,,,,
526,07/12/17 11:15:00 PM,8.879,,,,
527,07/12/17 11:30:00 PM,8.879,,,,
528,07/12/17 11:45:00 PM,8.978,,,,
529,07/13/17 12:00:00 AM,8.879,,,,
530,07/13/17 12:15:00 AM,8.879,,,,
531,07/13/17 12:30:00 AM,8.879,,,,
532,07/13/17 12:45:00 AM,8.879,,,,
533,07/13/17 01:00:00 AM,8.879,,,,
534,07/13/17 01:15:00 AM,8.879,,,,
535,07/13/17 01:30:00 AM,8.879,,,,
536,07/13/17 01:45:00 AM,8.879,,,,
537,07/13/17 02:00:00 AM,8.879,,,,
538,07/13/17 02:15:00 AM,8.879,,,,
539,07/13/17 02:30:00 AM,8.879,,,,
540,07/13/17 02:45:00 AM,8.879,,,,
541,07/13/17 03:00:00 AM,8.879,,,,
542,07/13/17 03:15:00 AM,8.879,,,,
543,07/13/17 03:30:00 AM,8.879,,,,
544,07/13/17 03:45:00 AM,8.879,,,,
545,07/13/17 04:00:00 AM,8.879,,,,
546,07/13/17 04:15:00 AM,8.879,,,,
