"Plot Title: mill l3 2015"
"#","Date Time, GMT-04:00","Temp, °C","Bad Battery","Coupler Attached","Host Connected","Stopped","End Of File"
294,07/10/17 01:15:00 PM,26.879,,,,,
295,07/10/17 01:30:00 PM,26.683,,,,,
296,07/10/17 01:45:00 PM,26.683,,,,,
297,07/10/17 02:00:00 PM,25.610,,,,,
298,07/10/17 02:15:00 PM,24.738,,,,,
299,07/10/17 02:30:00 PM,24.641,,,,,
300,07/10/17 02:45:00 PM,24.738,,,,,
301,07/10/17 03:00:00 PM,24.835,,,,,
302,07/10/17 03:15:00 PM,25.125,,,,,
303,07/10/17 03:30:00 PM,25.125,,,,,
304,07/10/17 03:45:00 PM,25.125,,,,,
305,07/10/17 04:00:00 PM,25.222,,,,,
306,07/10/17 04:15:00 PM,25.319,,,,,
307,07/10/17 04:30:00 PM,25.319,,,,,
308,07/10/17 04:45:00 PM,25.416,,,,,
309,07/10/17 05:00:00 PM,25.513,,,,,
310,07/10/17 05:15:00 PM,25.513,,,,,
311,07/10/17 05:30:00 PM,25.610,,,,,
312,07/10/17 05:45:00 PM,25.610,,,,,
313,07/10/17 06:00:00 PM,25.708,,,,,
314,07/10/17 06:15:00 PM,25.708,,,,,
315,07/10/17 06:30:00 PM,25.708,,,,,
316,07/10/17 06:45:00 PM,25.805,,,,,
317,07/10/17 07:00:00 PM,25.902,,,,,
318,07/10/17 07:15:00 PM,25.902,,,,,
319,07/10/17 07:30:00 PM,25.902,,,,,
320,07/10/17 07:45:00 PM,26.000,,,,,
321,07/10/17 08:00:00 PM,26.000,,,,,
322,07/10/17 08:15:00 PM,26.000,,,,,
323,07/10/17 08:30:00 PM,26.000,,,,,
324,07/10/17 08:45:00 PM,26.000,,,,,
325,07/10/17 09:00:00 PM,26.097,,,,,
326,07/10/17 09:15:00 PM,26.195,,,,,
327,07/10/17 09:30:00 PM,26.292,,,,,
328,07/10/17 09:45:00 PM,26.292,,,,,
329,07/10/17 10:00:00 PM,26.195,,,,,
330,07/10/17 10:15:00 PM,26.097,,,,,
331,07/10/17 10:30:00 PM,26.000,,,,,
332,07/10/17 10:45:00 PM,26.000,,,,,
333,07/10/17 11:00:00 PM,26.000,,,,,
334,07/10/17 11:15:00 PM,26.000,,,,,
335,07/10/17 11:30:00 PM,26.000,,,,,
336,07/10/17 11:45:00 PM,26.000,,,,,
337,07/11/17 12:00:00 AM,26.000,,,,,
338,07/11/17 12:15:00 AM,26.000,,,,,
339,07/11/17 12:30:00 AM,26.097,,,,,
340,07/11/17 12:45:00 AM,26.195,,,,,
341,07/11/17 01:00:00 AM,26.195,,,,,
342,07/11/17 01:15:00 AM,26.292,,,,,
343,07/11/17 01:30:00 AM,26.292,,,,,
344,07/11/17 01:45:00 AM,26.390,,,,,
345,07/11/17 02:00:00 AM,26.488,,,,,
346,07/11/17 02:15:00 AM,26.390,,,,,
347,07/11/17 02:30:00 AM,26.488,,,,,
348,07/11/17 02:45:00 AM,26.390,,,,,
349,07/11/17 03:00:00 AM,26.097,,,,,
350,07/11/17 03:15:00 AM,26.000,,,,,
351,07/11/17 03:30:00 AM,25.805,,,,,
352,07/11/17 03:45:00 AM,25.610,,,,,
353,07/11/17 04:00:00 AM,25.610,,,,,
354,07/11/17 04:15:00 AM,25.513,,,,,
355,07/11/17 04:30:00 AM,25.416,,,,,
356,07/11/17 04:45:00 AM,25.416,,,,,
357,07/11/17 05:00:00 AM,25.319,,,,,
358,07/11/17 05:15:00 AM,25.222,,,,,
359,07/11/17 05:30:00 AM,25.319,,,,,
360,07/11/17 05:45:00 AM,25.513,,,,,
361,07/11/17 06:00:00 AM,26.000,,,,,
362,07/11/17 06:15:00 AM,26.488,,,,,
363,07/11/17 06:30:00 AM,27.075,,,,,
364,07/11/17 06:45:00 AM,27.075,,,,,
365,07/11/17 07:00:00 AM,26.977,,,,,
366,07/11/17 07:15:00 AM,26.977,,,,,
367,07/11/17 07:30:00 AM,26.879,,,,,
368,07/11/17 07:45:00 AM,26.879,,,,,
369,07/11/17 08:00:00 AM,26.879,,,,,
370,07/11/17 08:15:00 AM,26.879,,,,,
371,07/11/17 08:30:00 AM,26.879,,,,,
372,07/11/17 08:45:00 AM,26.879,,,,,
373,07/11/17 09:00:00 AM,26.879,,,,,
374,07/11/17 09:15:00 AM,26.879,,,,,
