"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20210628.CR6","65065","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_9"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-07-20 05:20:00",3116,12.88,23.3,26.38085,26.33306,22.85906,15.83276,12.56262,10.39388,9.971277,9.900843,9.841059,10.04104,-0.086137,-0.769153,10.33607,-0.105285,-0.934562,10.08278,210720,61931,26.431,41.32,40.22,26.15,117.82,9.48,3.72,14.96,0.6,0.5,6.34,18.77,2.41,1.702,5.81,11.86,1.2,12.56314,10.00181
"2021-07-20 05:30:00",3117,12.87,23.25,26.36633,26.2936,23.03732,15.82165,12.57275,10.4092,9.975,9.899012,9.841089,10.0278,-0.086682,-0.774343,10.35385,-0.104271,-0.925547,10.082,210720,62931,26.407,41.31,40.23,26.15,116.97,9.42,4.24,17.06,0.63,0.53,6.31,18.68,2.41,1.704,5.81,11.87,1.2,12.56375,9.992659
"2021-07-20 05:40:00",3118,12.88,23.22,26.32525,26.2665,23.04547,15.86111,12.50921,10.37679,9.971125,9.898066,9.841089,9.983393,-0.087129,-0.778052,10.33826,-0.104887,-0.929991,10.03526,210720,63931,26.38,41.3,40.24,26.15,116.67,9.4,3.37,13.56,0.59,0.49,6.3,18.65,2.41,1.705,5.81,11.87,1.21,12.56375,9.928121
"2021-07-20 05:50:00",3119,12.92,23.2,26.28231,26.24221,22.77703,15.88873,12.52859,10.39822,9.964106,9.898401,9.839746,9.957819,-0.086492,-0.772712,10.35759,-0.104439,-0.925997,10.03448,210720,64931,26.359,41.27,40.23,26.15,116.35,9.38,3.91,15.74,0.59,0.49,6.27,18.57,2.42,1.707,5.81,11.91,1.21,12.56439,9.933342
"2021-07-20 06:00:00",3120,12.96,23.22,26.3038,26.23355,22.5921,15.94695,12.52932,10.34329,9.967218,9.899164,9.842249,9.942743,-0.086832,-0.775107,10.32204,-0.103805,-0.920891,10.05808,210720,65931,26.322,41.23,40.22,26.14,116.77,9.42,3.41,13.71,0.61,0.5,6.29,18.61,2.42,1.709,5.82,11.96,1.2,12.56442,9.90222
"2021-07-20 06:10:00",3121,13,23.31,26.25695,26.22079,22.59905,16.018,12.3756,10.36865,9.9667,9.898737,9.844233,9.97616,-0.086729,-0.774276,10.32688,-0.103823,-0.921545,10.08074,210720,70931,26.319,41.23,40.21,26.14,116.5,9.4,3.65,14.69,0.59,0.49,6.3,18.65,2.42,1.711,5.81,11.94,1.21,12.56411,9.918949
"2021-07-20 06:20:00",3122,13.01,23.42,26.22906,26.19665,22.58184,16.10943,12.28628,10.36559,9.971552,9.898066,9.842218,9.998987,-0.087163,-0.778144,10.32642,-0.104271,-0.925887,10.09793,210720,71931,26.324,41.24,40.22,26.14,116.46,9.39,4.15,16.71,0.59,0.48,6.3,18.65,2.42,1.712,5.81,11.99,1.2,12.56415,9.909564
"2021-07-20 06:30:00",3123,12.95,23.55,26.25622,26.18783,22.58026,16.16162,12.26501,10.35259,9.967035,9.898645,9.843897,9.971643,-0.087228,-0.778587,10.31908,-0.104148,-0.922895,10.01039,210720,72931,26.304,41.2,40.2,26.13,116.42,9.39,3.52,14.15,0.59,0.49,6.3,18.66,2.42,1.713,5.81,11.97,1.2,12.56505,9.92135
"2021-07-20 06:40:00",3124,13.12,23.71,26.23034,26.19164,22.54174,16.25241,12.12994,10.37976,9.971247,9.898706,9.845423,10.01312,-0.086917,-0.776111,10.3353,-0.103197,-0.916524,10.10605,210720,73931,26.207,41.05,40.12,26.08,117.94,9.53,3.4,13.68,0.61,0.51,6.33,18.74,2.43,1.714,5.81,12.13,1.2,12.56455,9.980598
"2021-07-20 06:50:00",3125,13.24,23.91,26.19961,26.16763,22.46789,16.31524,12.03625,10.35198,9.980097,9.897974,9.843592,10.0484,-0.086701,-0.774021,10.32657,-0.103328,-0.919123,10.17229,210720,74931,26.254,41.14,40.18,26.12,116.82,9.43,3.21,12.92,0.51,0.41,6.3,18.64,2.43,1.716,5.81,12.26,1.21,12.56518,10.03407
"2021-07-20 07:00:00",3126,13.32,24.15,26.21252,26.15106,22.4869,16.38427,12.10632,10.35095,9.982141,9.898554,9.845057,10.07153,-0.086904,-0.775615,10.31487,-0.104273,-0.927605,10.17586,210720,75931,26.24,41.12,40.17,26.11,116.17,9.38,3.22,12.96,0.6,0.5,6.3,18.65,2.43,1.716,5.81,12.34,1.2,12.56426,10.01464
"2021-07-20 07:10:00",3127,13.35,24.43,26.20483,26.13281,22.48367,16.44265,12.10201,10.37902,9.984125,9.901606,9.843958,10.05563,-0.086648,-0.77352,10.32516,-0.103931,-0.92352,10.12777,210720,80931,26.247,41.17,40.21,26.14,115.85,9.36,3.61,14.52,0.64,0.54,6.28,18.59,2.43,1.717,5.81,12.36,1.21,12.56441,10.04407
"2021-07-20 07:20:00",3128,13.4,24.74,26.17727,26.1253,22.53713,16.48525,12.08813,10.35793,9.981104,9.902613,9.844385,10.05593,-0.087459,-0.780668,10.32017,-0.104571,-0.929592,10.14557,210720,81931,26.231,41.17,40.22,26.14,116.04,9.38,3.71,14.93,0.61,0.51,6.26,18.55,2.43,1.719,5.81,12.39,1.21,12.56446,10.03213
"2021-07-20 07:30:00",3129,13.49,25.16,26.17575,26.12051,22.46426,16.50903,12.0512,10.37753,9.986383,9.903681,9.843866,10.09094,-0.086963,-0.776481,10.33327,-0.104696,-0.930844,10.15198,210720,82931,26.209,41.14,40.21,26.14,116.64,9.43,3.07,12.34,0.49,0.39,6.3,18.64,2.43,1.72,5.81,12.5,1.2,12.56474,10.05486
"2021-07-20 07:40:00",3130,13.55,25.68,26.13973,26.10708,22.46755,16.49874,12.05194,10.35699,9.988245,9.903437,9.843012,10.08953,-0.086735,-0.77448,10.33545,-0.105039,-0.933798,10.14745,210720,83931,26.213,41.15,40.22,26.14,116.56,9.42,3.47,13.96,0.52,0.41,6.27,18.57,2.44,1.722,5.81,12.57,1.21,12.5642,10.03463
"2021-07-20 07:50:00",3131,13.75,26.21,26.15917,26.10705,22.35507,16.49972,12.02209,10.35516,9.998499,9.902246,9.844995,10.0617,-0.086391,-0.771269,10.3275,-0.104574,-0.929163,10.12465,210720,84931,26.212,41.13,40.2,26.13,116.95,9.45,3.11,12.49,0.56,0.46,6.28,18.6,2.44,1.723,5.82,12.73,1.21,12.56555,9.985089
"2021-07-20 08:00:00",3132,13.56,26.74,26.19546,26.12289,22.24667,16.47857,11.98821,10.35342,9.997248,9.906702,9.84585,10.06582,-0.086398,-0.771318,10.32688,-0.104021,-0.924366,10.13011,210720,85931,26.223,41.23,40.29,26.19,116.63,9.42,3.52,14.18,0.56,0.46,6.24,18.49,2.44,1.723,5.81,12.62,1.2,12.56432,10.04173
"2021-07-20 08:10:00",3133,13.68,27.08,26.22439,26.13809,22.15331,16.44354,11.99914,10.35531,9.99975,9.899866,9.845667,10.07733,-0.086827,-0.775094,10.32407,-0.105177,-0.935162,10.15369,210720,90931,26.201,41.13,40.21,26.14,117.16,9.47,3.5,14.08,0.52,0.42,6.28,18.61,2.44,1.722,5.81,12.75,1.2,12.56548,10.02959
"2021-07-20 08:20:00",3134,13.66,27.43,26.23992,26.12075,22.35778,16.42312,12.00158,10.37615,10.0075,9.90304,9.846888,10.08422,-0.08627,-0.770366,10.33717,-0.105042,-0.933728,10.14307,210720,91931,26.179,41.1,40.19,26.13,116.97,9.46,3.93,15.84,0.56,0.45,6.31,18.68,2.44,1.723,5.81,12.73,1.2,12.56472,10.03044
"2021-07-20 08:30:00",3135,13.68,27.76,26.27368,26.15411,22.11642,16.41256,11.97332,10.3833,10.00109,9.904474,9.846003,10.08648,-0.08704,-0.777461,10.34932,-0.105038,-0.93389,10.15213,210720,92931,26.19,41.11,40.19,26.12,117.51,9.5,3.4,13.67,0.46,0.36,6.32,18.71,2.44,1.722,5.81,12.7,1.21,12.56549,10.04193
"2021-07-20 08:40:00",3136,13.61,28.17,26.32504,26.14047,22.18991,16.40804,12.04623,10.39215,10.01193,9.907343,9.847956,10.08404,-0.086806,-0.775329,10.3473,-0.104899,-0.932782,10.15807,210720,93931,26.232,41.2,40.26,26.17,118.46,9.57,3.63,14.6,0.53,0.43,6.31,18.68,2.44,1.722,5.82,12.69,1.2,12.56474,10.01881
"2021-07-20 08:50:00",3137,13.63,28.68,26.37557,26.14678,22.07818,16.40771,12.07769,10.37789,10.00585,9.898951,9.846674,10.07037,-0.086483,-0.772641,10.35789,-0.104223,-0.926129,10.12856,210720,94931,26.238,41.21,40.26,26.17,118.9,9.61,3.5,14.11,0.52,0.42,6.28,18.6,2.44,1.721,5.81,12.69,1.2,12.56486,9.998476
"2021-07-20 09:00:00",3138,13.63,29.18,26.40884,26.16009,22.04235,16.45159,12.04528,10.40771,10.00723,9.904108,9.847193,10.05819,-0.086635,-0.774045,10.36022,-0.104786,-0.931173,10.13027,210720,95931,26.259,41.21,40.24,26.16,119.51,9.65,3.61,14.55,0.52,0.42,6.27,18.57,2.43,1.721,5.81,12.68,1.2,12.56526,9.991355
"2021-07-20 09:10:00",3139,13.63,29.46,26.41369,26.191,22.21023,16.44091,12.12304,10.41729,10.01339,9.908808,9.84878,10.05725,-0.086448,-0.772769,10.38235,-0.104502,-0.928816,10.13807,210720,100931,26.275,41.23,40.25,26.16,119.81,9.67,4.12,16.62,0.62,0.51,6.29,18.64,2.43,1.721,5.81,12.69,1.2,12.56534,9.93934
"2021-07-20 09:20:00",3140,13.63,29.53,26.3898,26.23858,22.43624,16.49484,12.139,10.42571,10.0166,9.905695,9.848566,9.977564,-0.086577,-0.774133,10.39388,-0.103997,-0.922093,10.03526,210720,101931,26.28,41.22,40.24,26.16,120.39,9.72,3.57,14.39,0.54,0.43,6.34,18.78,2.43,1.719,5.81,12.68,1.2,12.56638,9.89726
"2021-07-20 09:30:00",3141,13.63,29.69,26.43264,26.32134,22.66632,16.51904,12.20794,10.47094,10.02749,9.907129,9.850061,9.946039,-0.086438,-0.773419,10.42316,-0.104325,-0.926477,10.10278,210720,102931,26.288,41.26,40.27,26.17,119.73,9.66,3.49,14.04,0.57,0.47,6.33,18.75,2.43,1.716,5.81,12.68,1.2,12.5666,9.906225
"2021-07-20 09:40:00",3142,13.63,29.87,26.45266,26.35324,22.72897,16.42758,12.21731,10.45696,10.03341,9.907373,9.849634,9.988916,-0.086423,-0.77312,10.41429,-0.104967,-0.932714,10.12745,210720,103931,26.266,41.26,40.28,26.18,120.33,9.72,3.57,14.38,0.56,0.45,6.36,18.85,2.43,1.715,5.81,12.67,1.2,12.56717,9.952065
"2021-07-20 09:50:00",3143,13.62,29.96,26.46911,26.36495,22.80468,16.47161,12.25152,10.47732,10.0397,9.908838,9.849634,10.01858,-0.086479,-0.774041,10.43719,-0.103981,-0.924493,10.1523,210720,104931,26.298,41.33,40.33,26.21,120.74,9.74,3.59,14.47,0.55,0.44,6.36,18.83,2.42,1.714,5.81,12.68,1.21,12.56662,10.01497
"2021-07-20 10:00:00",3144,13.32,30.04,26.49325,26.38296,22.89242,16.49609,12.25042,10.48434,10.03884,9.906183,9.847315,10.01431,-0.086355,-0.773167,10.45058,-0.103601,-0.919302,10.06824,210720,105931,26.257,41.17,40.2,26.13,122.8,9.92,3.49,14.03,0.82,0.72,6.47,19.18,2.42,1.712,5.81,12.32,1.2,12.56543,10.01792
"2021-07-20 10:10:00",3145,13.36,30.21,26.5751,26.44006,22.84957,16.43554,12.25207,10.47112,10.0375,9.905268,9.844934,10.01373,-0.086563,-0.775047,10.45135,-0.105002,-0.932796,10.11668,210720,110931,25.994,40.57,39.81,25.88,131.07,10.63,3.26,13.12,1.37,1.28,6.73,19.96,2.42,1.711,5.81,12.32,1.21,12.56587,10.0391
"2021-07-20 10:20:00",3146,13.28,30.42,26.6333,26.4212,22.79797,16.4537,12.18106,10.46588,10.02972,9.907862,9.844263,10.03991,-0.086479,-0.774137,10.44263,-0.104729,-0.931643,10.17509,210720,111931,25.674,40.69,40.17,26.11,144.29,11.78,3.64,14.66,1.48,1.38,6.81,20.2,2.42,1.711,5.81,12.28,1.21,12.56563,10.04208
"2021-07-20 10:30:00",3147,13.27,30.68,26.76641,26.4678,22.8489,16.49667,12.14694,10.45864,10.04171,9.905451,9.844782,10.07549,-0.086581,-0.7752,10.45073,-0.104147,-0.924948,10.10497,210720,112931,25.403,39.85,39.54,25.7,159.57,13.09,3.07,12.33,2.5,2.41,7.12,21.12,2.42,1.71,5.81,13.46,1.21,12.56547,10.03754
"2021-07-20 10:40:00",3148,13.28,31.02,26.91732,26.53207,22.81201,16.30267,12.06317,10.47415,10.04702,9.906397,9.847498,10.04885,-0.08653,-0.774805,10.45399,-0.104596,-0.929427,10.12746,210720,113931,25.327,39.83,39.59,25.73,160.78,13.21,2.95,11.86,2.62,2.53,7.08,21,2.42,1.709,5.81,12.28,1.2,12.56554,10.03144
"2021-07-20 10:50:00",3149,14.38,31.4,27.02419,26.6036,22.7041,16.19726,12.03002,10.46581,10.04247,9.903559,9.846338,10.06762,-0.086297,-0.7727,10.45337,-0.104203,-0.926819,10.16822,210720,114931,25.612,40.3,39.83,25.89,146.12,11.94,3.11,12.52,1.77,1.68,6.87,20.36,2.42,1.711,5.81,12.32,1.2,12.56619,10.0503
"2021-07-20 11:00:00",3150,13.25,31.75,27.14526,26.67254,22.62762,16.15249,11.9985,10.44177,10.04153,9.90661,9.844019,10.0689,-0.086581,-0.774792,10.42815,-0.105279,-0.935588,10.13184,210720,115931,25.809,40.62,40,26,135.54,11.04,3.3,13.26,1.23,1.13,6.66,19.74,2.42,1.713,5.81,14.17,1.2,12.56611,10.02436
"2021-07-20 11:10:00",3151,13.28,32.07,27.19665,26.7669,22.74404,16.09197,11.86614,10.44354,10.03915,9.906855,9.841333,10.0415,-0.086276,-0.772088,10.42971,-0.105284,-0.934713,10.09028,210720,120931,25.813,40.61,39.99,25.99,134.06,10.91,3.13,12.6,1.23,1.13,6.76,20.03,2.43,1.715,5.81,12.28,1.2,12.56613,10.01217
"2021-07-20 11:20:00",3152,14.53,32.49,27.32952,26.45516,22.85778,16.05264,11.91226,10.44329,10.03198,9.902308,9.836786,10.04421,-0.08644,-0.77357,10.43065,-0.105335,-0.935469,10.10371,210720,121931,26.052,41.1,40.29,26.19,126.13,10.22,3.29,13.24,0.76,0.65,6.49,19.23,2.43,1.717,5.81,12.32,1.21,12.56578,10.01834
"2021-07-20 11:30:00",3153,13.28,33.06,27.49706,26.30551,22.94085,16.05926,11.91644,10.44592,10.02627,9.902887,9.836145,9.996271,-0.086179,-0.771208,10.42892,-0.104229,-0.923119,9.98772,210720,122931,26.167,41.19,40.29,26.19,122.32,9.89,2.85,11.46,0.6,0.5,6.44,19.08,2.43,1.718,5.81,12.28,1.2,12.56624,9.993402
"2021-07-20 11:40:00",3154,13.24,33.38,27.57214,26.30975,22.79778,16.01415,11.94842,10.45373,10.04388,9.903498,9.837244,9.95492,-0.085977,-0.769441,10.43127,-0.104989,-0.930886,10.03479,210720,123931,26.126,41.15,40.28,26.18,125.82,10.19,3.91,15.74,0.77,0.67,6.91,20.49,2.43,1.717,5.81,12.26,1.21,12.56716,9.971475
"2021-07-20 11:50:00",3155,13.6,33.49,27.54766,26.36746,22.66494,15.93121,11.95654,10.46942,10.05136,9.905695,9.836969,9.950495,-0.085847,-0.768649,10.45181,-0.104304,-0.924858,10.03729,210720,124931,25.997,40.97,40.2,26.13,137.4,11.15,4.03,16.24,0.9,0.79,6.97,20.66,2.43,1.715,5.81,12.3,1.2,12.56662,9.945196
"2021-07-20 12:00:00",3156,13.27,33.43,27.47521,26.41186,22.73318,15.93084,11.96655,10.51119,10.0538,9.902857,9.839167,9.965845,-0.0865,-0.774523,10.45338,-0.105323,-0.934599,10.06902,210720,125931,25.662,40.47,39.96,25.98,142.84,11.66,3.61,14.55,1.46,1.36,6.85,20.3,2.43,1.714,5.81,12.26,1.21,12.56473,9.949443
"2021-07-20 12:10:00",3157,13.24,33.34,27.56118,26.35031,22.62338,16.11715,12.09814,10.56057,10.05831,9.90542,9.840235,9.992975,-0.086466,-0.774671,10.47828,-0.105422,-0.93522,10.05746,210720,130931,25.877,40.85,40.17,26.11,131,10.65,2.99,12.02,0.93,0.82,6.6,19.57,2.43,1.715,5.81,12.93,1.2,12.56115,10.02598
"2021-07-20 12:20:00",3158,13.3,33.47,27.59518,26.36859,22.61144,16.22271,12.12005,10.57733,10.06768,9.907557,9.837305,10.01525,-0.086064,-0.771555,10.50568,-0.105033,-0.932826,10.10558,210720,131931,25.937,40.9,40.18,26.12,129.59,10.53,3.01,12.12,0.83,0.73,6.69,19.84,2.43,1.714,5.81,12.28,1.2,12.5574,10.01812
"2021-07-20 12:30:00",3159,13.23,33.82,27.51284,26.34759,22.58563,16.31146,12.12679,10.61306,10.06356,9.905603,9.842066,10.04305,-0.086308,-0.774282,10.53506,-0.105251,-0.934728,10.10402,210720,132931,26.044,41.04,40.24,26.16,124.67,10.11,3.05,12.28,0.73,0.63,6.52,19.33,2.42,1.712,5.81,12.39,1.21,12.55394,10.01812
"2021-07-20 12:40:00",3160,13.73,33.86,27.43368,26.36904,22.46896,16.31826,12.14611,10.61279,10.06338,9.905512,9.842859,10.04968,-0.086076,-0.77249,10.55109,-0.105251,-0.934746,10.10497,210720,133931,26.047,40.99,40.18,26.12,125.11,10.14,3.42,13.76,0.91,0.81,6.57,19.48,2.42,1.71,5.81,12.35,1.21,12.55086,10.02121
"2021-07-20 12:50:00",3161,13.31,33.81,27.43624,26.38775,22.44811,16.1929,12.1343,10.60198,10.06634,9.904413,9.843714,10.05377,-0.086225,-0.773515,10.53398,-0.105316,-0.935288,10.10324,210720,134931,25.944,40.85,40.12,26.08,131.06,10.64,3.36,13.53,1.2,1.1,6.72,19.91,2.42,1.708,5.81,12.27,1.2,12.54851,10.02003
"2021-07-20 13:00:00",3162,13.28,33.85,27.44079,26.40847,22.19232,16.21005,12.17727,10.64178,10.06741,9.903101,9.843988,10.04702,-0.086217,-0.774071,10.56866,-0.104827,-0.930482,10.08215,210720,135931,26.093,41.13,40.28,26.19,125.7,10.18,3.66,14.75,0.9,0.8,6.49,19.23,2.41,1.707,5.81,12.25,1.2,12.54568,10.01651
"2021-07-20 13:10:00",3163,13.24,33.7,27.51913,26.43148,21.88116,16.25961,12.26409,10.67416,10.07281,9.90539,9.844568,10.02142,-0.086209,-0.774393,10.59059,-0.104646,-0.927841,10.03479,210720,140931,26.041,41.08,40.28,26.18,125.98,10.21,3.73,15,0.65,0.55,6.53,19.36,2.41,1.706,5.81,12.25,1.2,12.54462,9.975584
"2021-07-20 13:20:00",3164,14.19,33.6,27.82977,26.44561,21.92703,16.26614,12.2843,10.71649,10.09756,9.907495,9.843287,10.0187,-0.085608,-0.76949,10.61811,-0.104349,-0.925783,10.06136,210720,141931,26.151,41.19,40.3,26.2,119.53,9.67,3.52,14.19,0.55,0.45,6.44,19.08,2.41,1.706,5.81,12.3,1.2,12.54361,9.992062
"2021-07-20 13:30:00",3165,13.24,33.65,27.83673,26.50027,21.89639,16.28341,12.33254,10.70507,10.09155,9.909204,9.839319,10.04287,-0.085446,-0.768075,10.6206,-0.103393,-0.919249,10.15136,210720,142931,26.09,41.12,40.28,26.18,124.37,10.07,3.52,14.16,0.69,0.59,6.62,19.62,2.41,1.704,5.81,12.24,1.21,12.54389,10.02057
"2021-07-20 13:40:00",3166,13.32,33.76,27.78698,26.5151,21.82046,16.26586,12.38357,10.68752,10.07513,9.908319,9.843653,10.03643,-0.086188,-0.774415,10.60241,-0.104287,-0.925667,10.08121,210720,143931,25.948,41.09,40.36,26.24,133.04,10.81,3.17,12.75,0.79,0.68,6.65,19.71,2.41,1.702,5.81,12.27,1.2,12.54386,9.995667
"2021-07-20 13:50:00",3167,15.39,33.8,27.7648,26.51473,21.86187,16.28134,12.41012,10.60784,10.07107,9.900537,9.840998,9.985834,-0.08609,-0.772942,10.56944,-0.104523,-0.926722,10.0337,210720,144931,25.455,40.3,39.96,25.97,154.07,12.63,3.42,13.76,2.27,2.18,6.96,20.63,2.41,1.701,5.81,12.32,1.21,12.54397,9.88509
"2021-07-20 14:00:00",3168,13.25,33.82,27.58395,26.50488,21.75808,16.36285,12.26446,10.51116,10.0259,9.893,9.834681,9.90777,-0.086016,-0.771285,10.51453,-0.105108,-0.930398,9.96456,210720,145931,25.296,40.2,39.97,25.98,167.1,13.73,3.64,14.67,2.53,2.44,7.29,21.63,2.41,1.7,5.81,12.24,1.2,12.54446,9.87936
"2021-07-20 14:10:00",3169,14.7,33.76,27.46398,26.46273,21.81967,16.43221,12.18243,10.48229,10.00906,9.890009,9.834681,9.853052,-0.086139,-0.772087,10.49758,-0.104876,-0.926791,9.89381,210720,150931,24.854,39.77,39.88,25.92,180.04,14.92,3.44,13.86,2.98,2.89,7.41,21.98,2.41,1.7,5.81,12.3,1.2,12.54501,9.820356
"2021-07-20 14:20:00",3170,14.53,33.49,27.44064,26.43914,22.03933,16.46847,12.17297,10.50427,10.02297,9.895105,9.833857,9.845484,-0.086462,-0.774649,10.4792,-0.104646,-0.926782,9.98646,210720,151931,24.513,39.46,39.83,25.89,182.22,15.19,3.33,13.41,3.42,3.34,7.33,21.76,2.41,1.705,5.81,12.29,1.2,12.54485,9.840113
"2021-07-20 14:30:00",3171,13.59,33.18,27.39596,26.43084,22.21282,16.36794,12.16488,10.50366,10.02676,9.898554,9.833399,9.904291,-0.08633,-0.773441,10.47797,-0.10344,-0.918148,10.0809,210720,152931,24.594,39.59,39.9,25.94,182.98,15.23,3.16,12.7,3.38,3.29,7.42,22.01,2.42,1.707,5.81,12.33,1.21,12.54467,9.947003
"2021-07-20 14:40:00",3172,13.24,32.92,27.35089,26.44436,22.40008,16.21725,12.18032,10.51089,10.04412,9.900782,9.832911,9.988276,-0.086248,-0.772826,10.48466,-0.103756,-0.921431,10.10309,210720,153931,24.644,39.63,39.9,25.93,182.59,15.19,3.32,13.36,3.34,3.26,7.64,22.69,2.42,1.709,5.81,12.77,1.21,12.5436,9.947509
"2021-07-20 14:50:00",3173,14.51,32.72,27.41384,26.43694,22.49938,16.06262,12.18807,10.57046,10.04919,9.895197,9.832178,10.01129,-0.086254,-0.773065,10.49461,-0.104536,-0.928406,10.10528,210720,154931,24.899,39.88,39.95,25.97,180.08,14.91,3.59,14.45,2.93,2.84,7.47,22.17,2.42,1.712,5.81,12.29,1.2,12.5452,9.982155
"2021-07-20 15:00:00",3174,13.79,32.59,27.39233,26.41348,22.6462,16.11202,12.33859,10.51907,10.03326,9.892237,9.829126,9.983942,-0.085975,-0.769849,10.45525,-0.105207,-0.932402,10.01586,210720,155931,24.97,39.95,39.98,25.98,178.87,14.79,3.64,14.66,2.84,2.75,7.45,22.09,2.42,1.711,5.81,12.31,1.2,12.54485,9.910303
"2021-07-20 15:10:00",3175,13.24,32.46,27.40991,26.39382,22.79342,16.36221,12.44378,10.49563,10.01278,9.889002,9.826929,9.918451,-0.08636,-0.773215,10.45042,-0.104431,-0.924589,9.97285,210720,160931,24.905,39.79,39.87,25.91,180.21,14.92,3.19,12.85,2.9,2.82,7.55,22.41,2.42,1.712,5.81,12.64,1.21,12.54482,9.865831
"2021-07-20 15:20:00",3176,13.26,32.44,27.43038,26.41708,22.9042,16.4642,12.57235,10.5054,10.00854,9.893183,9.827204,9.867121,-0.086116,-0.771133,10.45617,-0.104556,-0.923774,9.88521,210720,161931,25.045,40.07,40.04,26.03,181.22,14.96,3.52,14.16,2.9,2.82,7.54,22.37,2.42,1.71,5.81,12.25,1.21,12.54551,9.835815
"2021-07-20 15:30:00",3177,13.27,32.43,27.4428,26.42565,22.93005,16.51611,12.54232,10.48281,10.01318,9.895594,9.825373,9.846857,-0.086272,-0.772493,10.4543,-0.10613,-0.938934,9.94172,210720,162931,24.946,39.86,39.9,25.94,181.48,15.01,3.54,14.24,2.81,2.72,7.53,22.36,2.42,1.709,5.81,12.24,1.2,12.54514,9.825838
"2021-07-20 15:40:00",3178,13.54,32.39,27.46331,26.44769,23.14193,16.50091,12.46777,10.45461,10.00872,9.899134,9.829859,9.912989,-0.086085,-0.770688,10.44699,-0.105292,-0.932554,9.98866,210720,163931,24.823,40.16,40.3,26.19,189.88,15.74,3.41,13.73,3.31,3.22,7.57,22.46,2.42,1.708,5.81,12.26,1.2,12.54495,9.913479
"2021-07-20 15:50:00",3179,13.25,32.29,27.45983,26.43215,23.28082,16.56866,12.36474,10.44982,10.0216,9.897577,9.830774,9.937799,-0.08632,-0.77249,10.43018,-0.104224,-0.924127,10.03588,210720,164931,24.845,40.35,40.47,26.3,194.06,16.08,3.18,12.78,3.38,3.29,7.62,22.63,2.42,1.708,5.81,12.39,1.2,12.54549,9.937335
"2021-07-20 16:00:00",3180,13.53,32.24,27.49471,26.43545,23.29287,16.65185,12.2037,10.45071,10.01595,9.894953,9.83172,9.925226,-0.086522,-0.774356,10.4336,-0.104602,-0.92652,9.99226,210720,165931,24.879,40.69,40.79,26.51,198.04,16.4,3.12,12.54,3.48,3.39,7.68,22.8,2.42,1.711,5.81,12.3,1.21,12.54607,9.87581
"2021-07-20 16:10:00",3181,13.27,32.24,27.53808,26.44186,23.43371,16.7091,12.15042,10.4515,10.00225,9.889399,9.829218,9.88357,-0.086456,-0.773481,10.41788,-0.103774,-0.919124,9.98943,210720,170931,24.98,41.25,41.27,26.82,207.97,17.19,2.8,11.25,3.4,3.31,7.67,22.75,2.43,1.716,5.81,12.25,1.2,12.5462,9.844574
"2021-07-20 16:20:00",3182,13.23,32.51,27.61541,26.3915,23.68286,16.7015,12.07806,10.42504,9.994043,9.8948,9.829798,9.958033,-0.086997,-0.777972,10.39841,-0.104303,-0.926836,10.12823,210720,171931,25.152,41.22,41.1,26.72,203.63,16.78,2.82,11.33,3.14,3.05,7.93,23.54,2.43,1.72,5.81,12.34,1.21,12.54565,9.974207
"2021-07-20 16:30:00",3183,13.24,32.86,27.63418,26.26672,23.8392,16.54159,11.97024,10.40161,9.991877,9.894556,9.830011,10.00546,-0.087,-0.777311,10.36085,-0.10328,-0.916217,10.05746,210720,172931,25.233,41.06,40.87,26.57,195.82,16.11,3.08,12.38,2.87,2.78,7.88,23.4,2.44,1.723,5.81,12.24,1.2,12.54576,9.997117
"2021-07-20 16:40:00",3184,13.94,33.17,27.58346,26.15988,23.90115,16.42501,12.04,10.37753,9.977442,9.89245,9.829798,9.941553,-0.086678,-0.774302,10.35339,-0.105424,-0.932221,9.92028,210720,173931,25.409,40.65,40.34,26.22,184.42,15.13,3.31,13.31,2.52,2.43,7.65,22.71,2.44,1.725,5.81,12.27,1.21,12.54645,9.901264
